target,train_dataset,test_dataset,model,feature_extractor,augmentations,seed,train_auroc,val_auroc,test_auroc
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,resnet50,all,4,0.6093814373016357,0.5377423763275146,0.6142857074737549
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,resnet50,none,0,0.608818531036377,0.5777602195739746,0.6477142572402954
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,resnet50,none,1,0.6716517806053162,0.6014048457145691,0.6200000047683716
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,resnet50,none,2,0.6272095441818237,0.5901761054992676,0.6245714426040649
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,resnet50,none,3,0.5433326959609985,0.509695291519165,0.4429999887943268
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,resnet50,none,4,0.5834271907806396,0.5763751268386841,0.6265714168548584
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,retccl,Macenko_patchwise,0,0.733559787273407,0.6823803186416626,0.579285740852356
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,retccl,Macenko_patchwise,1,0.6539499163627625,0.6262860894203186,0.6050000190734863
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,retccl,Macenko_patchwise,2,0.6063017845153809,0.6414721012115479,0.600428581237793
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,retccl,Macenko_patchwise,3,0.525627613067627,0.5929956436157227,0.5897142887115479
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,retccl,Macenko_patchwise,4,0.5121036767959595,0.6081321239471436,0.5805714130401611
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,retccl,Macenko_slidewise,0,0.627565324306488,0.6560150384902954,0.5477142333984375
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,retccl,Macenko_slidewise,1,0.6702187061309814,0.6599723100662231,0.6098571419715881
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,retccl,Macenko_slidewise,2,0.6557097434997559,0.6929659843444824,0.5944285988807678
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,retccl,Macenko_slidewise,3,0.6566705107688904,0.6107538938522339,0.4944285750389099
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,retccl,Macenko_slidewise,4,0.6592844128608704,0.5898298025131226,0.5674285292625427
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,retccl,all,0,0.5175595283508301,0.596013069152832,0.49885714054107666
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,retccl,all,1,0.6034873127937317,0.6390482783317566,0.5834285616874695
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,retccl,all,2,0.5360313057899475,0.5962604284286499,0.5727143287658691
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,retccl,all,3,0.5002102851867676,0.5966561436653137,0.5811428427696228
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,retccl,all,4,0.6752458810806274,0.6317768096923828,0.5492857098579407
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,retccl,none,0,0.6044513583183289,0.5621784925460815,0.5691428780555725
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,retccl,none,1,0.5003671646118164,0.5650969743728638,0.43628570437431335
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,retccl,none,2,0.6872541904449463,0.6104570627212524,0.574571430683136
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,retccl,none,3,0.6563599705696106,0.614810049533844,0.5505714416503906
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,retccl,none,4,0.6607789993286133,0.6793134212493896,0.6005713939666748
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,swav,Macenko_patchwise,0,0.6162170171737671,0.6370696425437927,0.551714301109314
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,swav,Macenko_patchwise,1,0.6171389818191528,0.6961812973022461,0.5677143335342407
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,swav,Macenko_patchwise,2,0.7366977334022522,0.6837158203125,0.6394286155700684
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,swav,Macenko_patchwise,3,0.7407059073448181,0.6388009190559387,0.5172857046127319
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,swav,Macenko_patchwise,4,0.6499223709106445,0.6611100435256958,0.5744285583496094
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,swav,Macenko_slidewise,0,0.7933423519134521,0.6324692964553833,0.5432857275009155
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,swav,Macenko_slidewise,1,0.6280441284179688,0.6729817986488342,0.6304285526275635
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,swav,Macenko_slidewise,2,0.6163367033004761,0.6574001312255859,0.5782856941223145
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,swav,Macenko_slidewise,3,0.7170160412788391,0.6907399892807007,0.5795714855194092
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,swav,Macenko_slidewise,4,0.6151397228240967,0.6257914304733276,0.47442856431007385
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,swav,all,0,0.6095626354217529,0.5574792623519897,0.5208571553230286
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,swav,all,1,0.6944099068641663,0.6414721012115479,0.5659999847412109
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,swav,all,2,0.6256243586540222,0.6323208808898926,0.5977143049240112
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,swav,all,3,0.6313340663909912,0.673031210899353,0.5174285173416138
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,swav,all,4,0.7050304412841797,0.6000198125839233,0.5432857275009155
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,swav,none,0,0.5877296924591064,0.6466659903526306,0.48428571224212646
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,swav,none,1,0.6861833333969116,0.6527007818222046,0.5468571782112122
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,swav,none,2,0.6038917303085327,0.6901464462280273,0.6119999885559082
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,swav,none,3,0.6180997490882874,0.6316778659820557,0.5362857580184937
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,swav,none,4,0.6921454668045044,0.6610110998153687,0.46071428060531616
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,swin,Macenko_patchwise,0,0.6502199769020081,0.6357340812683105,0.5299999713897705
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,swin,Macenko_patchwise,1,0.5164951682090759,0.4989117383956909,0.5858571529388428
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,swin,Macenko_patchwise,2,0.5552730560302734,0.6104075908660889,0.5264285802841187
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,swin,Macenko_patchwise,3,0.5373965501785278,0.6049663424491882,0.5911428928375244
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,swin,Macenko_patchwise,4,0.516288161277771,0.5731104612350464,0.5868571400642395
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,swin,Macenko_slidewise,0,0.5778985619544983,0.6347447633743286,0.604285717010498
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,swin,Macenko_slidewise,1,0.5181547403335571,0.5389790534973145,0.5531429052352905
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,swin,Macenko_slidewise,2,0.565524697303772,0.5912148952484131,0.5908571481704712
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,swin,Macenko_slidewise,3,0.5248317718505859,0.5495152473449707,0.6175714135169983
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,swin,Macenko_slidewise,4,0.5550854206085205,0.5782548189163208,0.5514285564422607
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,swin,all,0,0.6614065766334534,0.6356846690177917,0.6425714492797852
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,swin,all,1,0.6428765654563904,0.5894341468811035,0.5830000042915344
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,swin,all,2,0.6820101737976074,0.6335575580596924,0.5952856540679932
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,swin,all,3,0.629470705986023,0.6421151161193848,0.6585714221000671
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,swin,all,4,0.5401656627655029,0.610160231590271,0.6085714101791382
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,swin,none,0,0.6706715822219849,0.6776810884475708,0.5534285306930542
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,swin,none,1,0.6302212476730347,0.6277205944061279,0.5907142758369446
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,swin,none,2,0.5492656230926514,0.5670261383056641,0.5321428775787354
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,swin,none,3,0.5012972354888916,0.49030470848083496,0.4952857196331024
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,swin,none,4,0.5192482471466064,0.5826078653335571,0.5299999713897705
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,vit,Macenko_patchwise,0,0.528956413269043,0.5814206600189209,0.6012856960296631
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,vit,Macenko_patchwise,1,0.5311399698257446,0.571824312210083,0.5518571138381958
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,vit,Macenko_patchwise,2,0.5578804016113281,0.5831519365310669,0.572857141494751
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,vit,Macenko_patchwise,3,0.5273356437683105,0.5858725905418396,0.5825713872909546
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,vit,Macenko_patchwise,4,0.5999417901039124,0.5774633884429932,0.5565714240074158
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,vit,Macenko_slidewise,0,0.5991491675376892,0.6328650712966919,0.5622857213020325
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,vit,Macenko_slidewise,1,0.5286328792572021,0.5388801097869873,0.5938571691513062
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,vit,Macenko_slidewise,2,0.5504140853881836,0.5638108253479004,0.5834286212921143
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,vit,Macenko_slidewise,3,0.5524067878723145,0.5841907262802124,0.610285758972168
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,vit,Macenko_slidewise,4,0.6087312698364258,0.6068460941314697,0.6414285898208618
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,vit,all,0,0.6368465423583984,0.5625247359275818,0.5709999799728394
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,vit,all,1,0.6506470441818237,0.6327661275863647,0.5302857160568237
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,vit,all,2,0.6140463352203369,0.5615354180335999,0.5665714144706726
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,vit,all,3,0.663198709487915,0.577710747718811,0.5761428475379944
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,vit,all,4,0.5731722116470337,0.5375444889068604,0.5467143058776855
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,vit,none,0,0.7567481994628906,0.6216363310813904,0.5221428871154785
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,vit,none,1,0.539366602897644,0.5466957092285156,0.5437142848968506
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,vit,none,2,0.5430350303649902,0.5955184102058411,0.5237143039703369
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,vit,none,3,0.5374579429626465,0.5704392194747925,0.5164285898208618
PIK3CA,tcga_brca_PIK3CA,cptac_brca_PIK3CA,Transformer,vit,none,4,0.6088897585868835,0.6294518709182739,0.5155714750289917
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,bt,Macenko_patchwise,0,0.7734904289245605,0.8240493535995483,0.7918069362640381
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,bt,Macenko_patchwise,1,0.7973946928977966,0.8152620792388916,0.7951740026473999
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,bt,Macenko_patchwise,2,0.7110474705696106,0.8067830801010132,0.7427048087120056
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,bt,Macenko_patchwise,3,0.7767747640609741,0.8331449031829834,0.825196385383606
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,bt,Macenko_patchwise,4,0.6561441421508789,0.8158273696899414,0.7777777910232544
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,bt,Macenko_slidewise,0,0.49953407049179077,0.5357656478881836,0.6877104043960571
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,bt,Macenko_slidewise,1,0.7717359066009521,0.8238438367843628,0.819865345954895
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,bt,Macenko_slidewise,2,0.7535091638565063,0.8327852487564087,0.8007856607437134
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,bt,Macenko_slidewise,3,0.7904871702194214,0.7718910574913025,0.6025533080101013
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,bt,Macenko_slidewise,4,0.5680569410324097,0.8299075365066528,0.836980938911438
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,bt,all,0,0.5155647397041321,0.551284670829773,0.38131314516067505
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,bt,all,1,0.4959825873374939,0.5396711230278015,0.3829966485500336
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,bt,all,2,0.6656175255775452,0.8386434316635132,0.8083614110946655
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,bt,all,3,0.706534743309021,0.5747174024581909,0.7285353541374207
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,bt,all,4,0.7472516298294067,0.8292908668518066,0.8005050420761108
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,bt,none,0,0.6919980049133301,0.8283659219741821,0.7943322062492371
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,bt,none,1,0.7026346325874329,0.8404933214187622,0.790684700012207
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,bt,none,2,0.8049767017364502,0.8307297229766846,0.7999439239501953
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,bt,none,3,0.763306736946106,0.8499486446380615,0.803030252456665
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,bt,none,4,0.7003717422485352,0.8300102949142456,0.7962962985038757
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,bt,simple_rotate,0,0.7705628871917725,0.8408530354499817,0.7951739430427551
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,bt,simple_rotate,1,0.6938552856445312,0.8372045755386353,0.7948933839797974
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,bt,simple_rotate,2,0.5751078128814697,0.8376156091690063,0.8204264640808105
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,bt,simple_rotate,3,0.8222813010215759,0.7919321656227112,0.6833614110946655
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,bt,simple_rotate,4,0.7295397520065308,0.8385405540466309,0.7985410094261169
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,ctranspath,Macenko_patchwise,0,0.795211672782898,0.8502569198608398,0.7868967652320862
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,ctranspath,Macenko_patchwise,1,0.8871598243713379,0.8387461304664612,0.7863355875015259
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,ctranspath,Macenko_patchwise,2,0.8451641201972961,0.8599177598953247,0.785493791103363
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,ctranspath,Macenko_patchwise,3,0.8247217535972595,0.8261562585830688,0.8078002333641052
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,ctranspath,Macenko_patchwise,4,0.8118939399719238,0.8311408162117004,0.7417227625846863
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,ctranspath,Macenko_slidewise,0,0.7925854921340942,0.8184995055198669,0.7494388222694397
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,ctranspath,Macenko_slidewise,1,0.8536648750305176,0.8526207208633423,0.8040123581886292
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,ctranspath,Macenko_slidewise,2,0.8472721576690674,0.8202466368675232,0.7432659864425659
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,ctranspath,Macenko_slidewise,3,0.8600641489028931,0.8466598391532898,0.8086419701576233
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,ctranspath,Macenko_slidewise,4,0.8212549686431885,0.8192702531814575,0.7753927707672119
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,ctranspath,all,0,0.8176448345184326,0.8387975692749023,0.804713785648346
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,ctranspath,all,1,0.8312350511550903,0.8491778373718262,0.805976390838623
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,ctranspath,all,2,0.7964270114898682,0.8526207208633423,0.8072390556335449
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,ctranspath,all,3,0.7828009128570557,0.8539568185806274,0.8323513269424438
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,ctranspath,all,4,0.7892099618911743,0.8594039082527161,0.8282828330993652
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,ctranspath,none,0,0.8173841238021851,0.8346351385116577,0.7859147191047668
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,ctranspath,none,1,0.8173809051513672,0.8487153053283691,0.7926486730575562
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,ctranspath,none,2,0.7931980490684509,0.8613566160202026,0.833613932132721
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,ctranspath,none,3,0.8195672035217285,0.8278520107269287,0.7878788113594055
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,ctranspath,none,4,0.784130334854126,0.865878701210022,0.8058361411094666
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,ctranspath,simple_rotate,0,0.7961989045143127,0.8574512004852295,0.8042929768562317
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,ctranspath,simple_rotate,1,0.841853678226471,0.8260020017623901,0.7925084233283997
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,ctranspath,simple_rotate,2,0.795915424823761,0.8515416383743286,0.7981200814247131
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,ctranspath,simple_rotate,3,0.8560401201248169,0.822096586227417,0.7749719619750977
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,ctranspath,simple_rotate,4,0.7847200632095337,0.8645426034927368,0.8075196743011475
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,dino_p16,Macenko_patchwise,0,0.7686991691589355,0.8591983318328857,0.7661335468292236
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,dino_p16,Macenko_patchwise,1,0.8478814959526062,0.8684481382369995,0.7833894491195679
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,dino_p16,Macenko_patchwise,2,0.7992714643478394,0.8554470539093018,0.79096519947052
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,dino_p16,Macenko_patchwise,3,0.8389245271682739,0.849126398563385,0.7241863012313843
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,dino_p16,Macenko_patchwise,4,0.8611165285110474,0.856526255607605,0.7695005536079407
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,dino_p16,Macenko_slidewise,0,0.8757266402244568,0.84609454870224,0.7803030610084534
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,dino_p16,Macenko_slidewise,1,0.893998920917511,0.8727132081985474,0.7617844939231873
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,dino_p16,Macenko_slidewise,2,0.8339621424674988,0.817214846611023,0.7310606241226196
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,dino_p16,Macenko_slidewise,3,0.8441605567932129,0.8615621328353882,0.8021885752677917
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,dino_p16,Macenko_slidewise,4,0.8638763427734375,0.8477388620376587,0.8045734763145447
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,dino_p16,all,0,0.7791093587875366,0.857194185256958,0.7957351207733154
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,dino_p16,all,1,0.8785905838012695,0.8570400476455688,0.7581368684768677
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,dino_p16,all,2,0.838559627532959,0.825847864151001,0.7601010203361511
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,dino_p16,all,3,0.7918947339057922,0.864028811454773,0.828142523765564
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,dino_p16,all,4,0.8764010667800903,0.8515416383743286,0.7767957448959351
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,dino_p16,none,0,0.8747849464416504,0.8524152040481567,0.7485971450805664
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,dino_p16,none,1,0.8570241928100586,0.8714286088943481,0.8150954246520996
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,dino_p16,none,2,0.84199059009552,0.8598150014877319,0.8072390556335449
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,dino_p16,none,3,0.8624459505081177,0.8683452606201172,0.78521329164505
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,dino_p16,none,4,0.8821225762367249,0.8672661781311035,0.7728675603866577
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,dino_p16,simple_rotate,0,0.8440431952476501,0.8610482811927795,0.8041526675224304
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,dino_p16,simple_rotate,1,0.8479564189910889,0.8565776348114014,0.811026930809021
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,dino_p16,simple_rotate,2,0.8418797850608826,0.8477903604507446,0.8089225888252258
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,dino_p16,simple_rotate,3,0.857092559337616,0.8699897527694702,0.7929292917251587
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,dino_p16,simple_rotate,4,0.8846020698547363,0.859660804271698,0.8026094436645508
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,owkin,Macenko_patchwise,0,0.8023016452789307,0.8192188739776611,0.682659924030304
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,owkin,Macenko_patchwise,1,0.8009624481201172,0.8225590586662292,0.6973905563354492
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,owkin,Macenko_patchwise,2,0.7476051449775696,0.8221479654312134,0.7222222089767456
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,owkin,Macenko_patchwise,3,0.8438608050346375,0.8227132558822632,0.7216610908508301
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,owkin,Macenko_patchwise,4,0.8608787059783936,0.8605858087539673,0.7805836200714111
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,owkin,Macenko_slidewise,0,0.6347486972808838,0.8056526184082031,0.7125420570373535
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,owkin,Macenko_slidewise,1,0.7864958047866821,0.8154162168502808,0.7323232293128967
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,owkin,Macenko_slidewise,2,0.8558934926986694,0.8366906642913818,0.7382155060768127
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,owkin,Macenko_slidewise,3,0.8534172773361206,0.8317574262619019,0.791386067867279
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,owkin,Macenko_slidewise,4,0.9030112624168396,0.8120246529579163,0.6927609443664551
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,owkin,all,0,0.6916021108627319,0.8420863151550293,0.7620651125907898
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,owkin,all,1,0.6920061111450195,0.7329393625259399,0.6562850475311279
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,owkin,all,2,0.8641369342803955,0.8299588561058044,0.7881593704223633
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,owkin,all,3,0.8384488224983215,0.7954264879226685,0.6844837069511414
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,owkin,all,4,0.8953771591186523,0.8209661245346069,0.6891133785247803
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,owkin,none,0,0.9221470952033997,0.855344295501709,0.7058081030845642
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,owkin,none,1,0.8452976942062378,0.8305241465568542,0.7484568357467651
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,owkin,none,2,0.7513000965118408,0.7754881381988525,0.7067901492118835
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,owkin,none,3,0.826461672782898,0.7980986833572388,0.7526655197143555
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,owkin,none,4,0.8237214684486389,0.8238437175750732,0.680134654045105
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,owkin,simple_rotate,0,0.8149209022521973,0.8210174441337585,0.7003366947174072
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,owkin,simple_rotate,1,0.8052536249160767,0.7998971939086914,0.7836700081825256
TP53,tcga_brca_TP53,cptac_brca_TP53,AttentionMIL,owkin,simple_rotate,2,0.7591524720191956,0.7819116115570068,0.7985409498214722
