magnification,feature_extractor,model,target,train_dataset,test_dataset,auroc_diff
low,ctranspath,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.010416687
low,ctranspath,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0033333302
low,ctranspath,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.014692366
low,ctranspath,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.006940484
low,ctranspath,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.03977269
low,ctranspath,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.02033168
low,ctranspath,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.009994984
low,ctranspath,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.020240366
low,ctranspath,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0042105913
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0059840083
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.016653419
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.019664526
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.0007930398
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.011000037
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0044642687
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.0038889647
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.010869503
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0055555105
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.005984068
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.005614102
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.0013297796
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.014627695
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.016156554
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.022997618
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.012724102
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.009672701
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.0033332705
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.030303001
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.005783677
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.012396693
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.00481534
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.002498746
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.005060196
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.008421004
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0026595592
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.020618498
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.0052052736
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.006344199
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.02399993
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.040178537
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.008888841
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0157004
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.032777786
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.024601161
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.039298296
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.017952085
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.0019946694
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.017857134
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.010309219
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.04395604
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.039434552
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.016111135
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.00091832876
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.037015617
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0051652193
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.03531301
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.01549226
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.01644528
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.0007017851
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.012632966
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.015067458
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0121456385
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.009516299
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.018999994
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0059523582
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.004999995
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.010869563
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0077777505
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.003324449
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.008421063
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.015292585
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.015292525
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.010204077
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.0007930994
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.0063620806
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.0007441044
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.007222235
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.016772747
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.0061983466
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.005885482
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.009994984
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.013282776
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.0021052957
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.0013297796
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0063441396
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.001156807
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.013481379
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.004999995
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.009672582
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.008333325
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.001811564
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.01111114
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0053192377
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0035088062
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.009973407
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.0053192377
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.013605356
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,5.9604645e-08
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.0005784035
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.03422612
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.009444416
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.006427884
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.004048586
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0056818128
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.004280448
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.017990947
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.001265049
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0056140423
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.010638297
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.0071372986
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0040486455
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.018239558
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.01699996
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.011160731
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0005555749
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.0054347515
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.0022221804
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.035087705
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.025930882
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.009308457
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0051020384
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-5.9604645e-08
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.009253919
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.0022320747
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.012777746
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.009182751
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.00462687
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.025826335
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.009630799
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0069965124
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.008855224
low,dino_p16,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.010526359
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.003989339
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.0007929802
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.0028918386
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0015860796
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.004000008
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0007441044
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.0027777553
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.009057879
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0027778149
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.0146276355
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.004210472
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.006648928
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0053191185
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.009353757
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.00475806
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.027761817
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.003720224
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.0005556345
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.0027548075
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0028918982
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0020661354
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.005885482
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.017491221
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.0006325245
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.0021053553
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.0059840083
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.0015860796
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0023134947
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.00793016
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0029999614
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.0044642687
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0011111498
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.00060385466
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.008333325
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.0014035106
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.0006649196
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0026596785
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.0017007589
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.002379179
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0005784035
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0014880896
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.003888905
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.008264542
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0011566877
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.010330617
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0010701418
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.010994554
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0012649894
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0007016659
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.001994729
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0039651394
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0015860796
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0020000339
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0044642687
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.00444448
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.004227042
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.0005555153
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0035087466
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.003989339
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0073138475
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.0034013987
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.00793016
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.0075187683
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.008184493
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.0016666651
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.008264422
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.001156807
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.005165279
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.005885422
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.01249361
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0018975139
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0014035106
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.003989339
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0007930398
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.013880849
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.0007929802
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.007000029
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0007440448
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0044444203
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0024154186
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.00777781
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.003324449
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.005613923
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0066489577
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0006648898
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.011895299
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0023134947
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.009672642
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0044443607
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.006427884
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0063620806
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.012913227
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,5.9604645e-08
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.004997492
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0050600767
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0077192187
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.0013298392
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.0023790598
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.005205393
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.017446458
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.003000021
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0007440448
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.00999999
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0018116236
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0016666055
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.011303186
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.0007017255
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,-0.0019946694
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,0.005319178
low,mocov2,MeanAveragePooling,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,1.1920929e-07
