feature_extractor,,,,bt,bt,ctranspath,ctranspath,dino_p16,dino_p16,mocov2,mocov2,owkin,owkin,owkin_teacher,owkin_teacher,resnet50,resnet50,retccl,retccl,swav,swav,swin,swin,uni,uni,vit,vit,vitl,vitl,vits,vits
stats,,,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
magnification,augmentations,model,target,,,,,,,,,,,,,,,,,,,,,,,,,,,,
low,all,Transformer,subtype,0.0659575934410114,0.03338539593316923,0.04948451471328768,0.03863911542683595,0.07315933656693016,0.029435367629468363,0.08094993782043665,0.03113396386143323,0.14915415000972387,0.035581853527744636,0.14265317869247723,0.038441940680449815,0.12754032564229786,0.03284739249283049,0.06197876882553102,0.029592082545389305,0.11811699819622838,0.030144859783352688,0.10731269073576877,0.024174302818405023,0.0034631485939026867,0.009092499038475482,0.07629274082183149,0.029942497110729452,0.09619147729879535,0.03555288206673539,0.09188790273670043,0.030689790589971556
low,none,AttentionMIL,BRAF,0.3484345223211046,0.13253455044139661,0.06279621379195867,0.02528354248866598,0.017716434167023693,0.026125677160528035,0.11439197318375281,0.02591914581156461,0.07183877484617793,0.06037065549225191,0.08560208337127534,0.07368901530257659,0.2290196384664814,0.06716789809136899,0.14351430194198778,0.028405425510051218,0.07283611552535171,0.06598873886950357,0.14484410540878342,0.06450714365706206,0.12582812564181595,0.06695387058622483,0.18187868850052652,0.07373974333779526,0.15827495113445544,0.06194537390834658,0.19517654435526327,0.03885863511987372
low,none,AttentionMIL,CDH1,0.06586156975174401,0.03490256749397092,0.007837616313934594,0.012662344725068352,0.035593174804688155,0.03490575011455406,0.07614145170593126,0.01578034449422328,0.09076166044617828,0.021641475135920678,0.09967087398911458,0.034864985956955724,0.08916256319428013,0.03835483226662213,0.03890558372879419,0.015495490714955627,0.06563315283203924,0.029356929166455093,0.16974508654210835,0.02401547487580918,0.061235665191650114,0.03817211833405225,0.11200665127181947,0.018374705675389857,0.030853020061493437,0.020061360403916133,0.08242355476761495,0.02574583189652249
low,none,AttentionMIL,KRAS,0.033353887780471526,0.03717432997040056,0.05983661292390205,0.03225851793059615,0.061638413651747624,0.04088025949344692,0.08209638474779768,0.05377491306533697,0.06588016627626658,0.04182295961570924,0.08446123479204008,0.03613976216165072,0.11283960221606124,0.0334686860651743,0.02931859372453227,0.024243370571233956,0.12931858180338043,0.05912522539814665,0.14076754329853716,0.04207966760872483,0.0378396260579029,0.017716484685892195,0.030181978925032948,0.04186670886591682,0.14576004622781386,0.058874281758696155,0.06178853391007891,0.03141786203420514
low,none,AttentionMIL,MSI,0.2825177059171535,0.13266205133653877,0.08935928201659392,0.028269933708234357,0.006591759681701559,0.010535137229951242,0.19568641042620452,0.05856741204694451,0.07012059545516236,0.04339588481235034,0.05041893577575615,0.03549371507405516,0.2256246790882529,0.041006717059524966,0.0868901000022862,0.03268292398495706,0.10803208207991082,0.03191393112605048,0.18200328207006736,0.04195481409540636,0.0355012283325167,0.03649201534258638,0.15227076864199565,0.03230581684639698,0.18946213579195423,0.10667807236349677,0.18910205221031376,0.03689639452274095
low,none,AttentionMIL,PIK3CA,0.13187496646135316,0.03573443005476057,0.046189296085356595,0.0305643822575074,0.023703574974060275,0.02909491865644424,0.06924642308426812,0.029118542586343235,0.09433212264244788,0.03206188625840808,0.08153213246536781,0.033940924016332946,0.015674972373961857,0.020234866689476945,0.05133211596679988,0.029707641857716106,0.1272749899200105,0.060200478293106985,0.06764641984176802,0.03522181927738491,0.05558925851058891,0.03270906557479364,0.07621786578368989,0.03007441276484175,0.057589304286956224,0.04749180010658255,0.08396067603302575,0.04501032365329616
low,none,AttentionMIL,SMAD4,0.25119594722409755,0.03143827620467431,0.05929211168289222,0.025082585318025465,0.020455906677245003,0.021998608005381226,0.07225854187012128,0.026247604844063056,0.17017127661920445,0.07574198297918902,0.09376393346787074,0.043501120157968504,0.21299224882282863,0.09462975546901113,0.05676202564239506,0.02566343384951319,0.13645843653672085,0.08141436917180386,0.15872283964131403,0.04815065671993851,0.10154384164785957,0.03979445200672796,0.0074261882781982615,0.012596908592109449,0.1942699471070366,0.06437855170390464,0.08206249265671385,0.07614062473002944
low,none,AttentionMIL,TP53,0.050763194561003554,0.014423817896090914,0.04644221544266125,0.021919181129768442,0.061818175315856885,0.027630808271000035,0.06532549142837839,0.022386060777517276,0.12884961843508574,0.030926494252998024,0.1007351326944241,0.047559173172320716,0.14338385343569182,0.030724950501703763,0.06947813510893971,0.033777199076757955,0.09206513643264964,0.02483234624269058,0.31184623718596755,0.022100175662909678,0.00031425237655634687,0.001539515946040272,0.18662178992977796,0.03165785449689153,0.18016837120146367,0.037305168157407136,0.1721717405315568,0.05397908039320074
low,none,AttentionMIL,lymph,0.3645348223234982,0.1528214523371834,0.08254152856063374,0.07245486488073682,0.09316116891064856,0.04286286508815455,0.11418843588886461,0.057642213625701495,0.09459261021810017,0.07508562420003573,0.0633187445182794,0.03695990505895715,0.20243107399972315,0.0848661220152332,0.09678696713587531,0.07070006460044846,0.0977082284467501,0.06053241339835489,0.19943316302377706,0.08749688842048874,0.012868204929352459,0.016360848645708016,0.20146644435041863,0.06103513368086926,0.18007356247976392,0.08205191721070479,0.2174618514545489,0.09073463315356656
low,none,AttentionMIL,subtype,0.15458156585748326,0.027481922188144953,0.02512573719024677,0.022524764355647202,0.10459737300908775,0.021431685223400155,0.1031574797633902,0.0403088579465378,0.11752861261425947,0.013755099234156262,0.09474040985120945,0.022143624667843448,0.17411300659256315,0.019432614740754424,0.09018786668778059,0.02721702110396196,0.08789952516555437,0.01543126716016992,0.09594088316010846,0.01635688323202284,0.0022699069976803276,0.005216893151894655,0.10648902177876964,0.04170725157212091,0.15210233449801772,0.030566238241665725,0.1581840348233945,0.022468570980999043
low,none,MeanAveragePooling,BRAF,0.20787235736845083,0.09065679903669827,0.06079788446426648,0.03317289897268531,0.000625004768371449,0.0019865162318019767,0.05175532341003085,0.02423511833198293,0.08692821502684514,0.06704428059678731,0.08859044551848766,0.08416660851223966,0.2362632894515994,0.023183483166487544,0.14769947767258093,0.014018612173000121,0.028218104839325176,0.011699364750080146,0.1258245134361732,0.027087510573803437,0.1135239505757777,0.013076863361353767,0.1773537421226389,0.03636438528794093,0.18486703872652302,0.07597244129024046,0.21166223523397526,0.040955372611870516
low,none,MeanAveragePooling,CDH1,0.03996560488891768,0.005973418641544068,0.04259267960739083,0.017965307920469003,0.04327800189209182,0.022222551636579973,0.01632196818542684,0.007902722567552548,0.04499130164336878,0.026365018143970534,0.023974751579283755,0.019386871846099985,0.005356811630249134,0.007376542694488676,0.032655500518798626,0.008104822622686384,0.03356926356506383,0.015675456567268663,0.10455726300468864,0.037125003716570654,0.04659039889526224,0.012872739260034379,0.07857212935638655,0.010125753158267976,0.05327229415130441,0.01030709249142837,0.03014264022064211,0.03385174959261636
low,none,MeanAveragePooling,KRAS,0.027214881178284966,0.02700827673831192,0.1089341127838148,0.052366644070769366,0.08667437672271495,0.019143737600656695,0.0641893589462221,0.020481425118650556,0.11948216795579614,0.032780381112596825,0.12000770210878063,0.024165166445219165,0.028265949484253403,0.03850032378885425,0.029579766985321075,0.027830562885289296,0.12984252810138233,0.02751935963919441,0.022898098226930372,0.01946367273222642,0.06441461681976891,0.04509549498973867,0.07342359661712126,0.03564338152471177,0.14249264835968906,0.0374091623450109,0.03393408894195775,0.019063601248174918
low,none,MeanAveragePooling,MSI,0.09257400264742775,0.020845787636033303,0.043036940002444866,0.023781643147133404,0.01407604446411144,0.01701800207755196,0.0829032205581663,0.019776451737823015,0.08377770414351997,0.0362091489451249,0.03732708921432091,0.015404869723861386,0.22786203851610157,0.030873269293277206,0.11196701755530877,0.04270616975094426,0.06572215785981224,0.018296378649719596,0.18562954892951564,0.026262847147497815,0.01021803846359352,0.01576921599974578,0.15939500560758915,0.02141682039209718,0.15630856981302466,0.02103030876104186,0.2046624444961118,0.035290897725237164
low,none,MeanAveragePooling,PIK3CA,0.07251996179581463,0.017145821300238864,0.002291397056579288,0.006034892815940029,0.04800566812515196,0.025715454500258063,0.05269136806487933,0.014238680804038301,0.05700563570022674,0.0292825098900164,0.05477711339950578,0.03378688098675642,0.03389139553069889,0.01621384470293691,0.06434853454589819,0.01805797821009675,0.10966282268599675,0.016234138314019673,0.051919976673127116,0.021658231303823983,0.06186283012389948,0.013885731006633355,0.08529137750625763,0.016684760766058477,0.04543425222396585,0.015797621082714628,0.07386281867980106,0.025068991927529212
low,none,MeanAveragePooling,SMAD4,0.028150796203613868,0.015904791050762087,0.0962090008544917,0.024200103470267322,0.017018591670988816,0.019026692831897556,0.060914885311126515,0.015501722882275722,0.11233802965165446,0.04604946263665624,0.08355879714966032,0.04781979387864715,0.13378016880058255,0.04748542716213483,0.06002932718276964,0.01521413009973568,0.13283137014387836,0.04295385570700837,0.1053803913879506,0.021463033374002096,0.08488705089568989,0.048523422659629216,0.017904125957489202,0.018119259004359057,0.11227476528168852,0.018339254364014616,0.07603191068649223,0.026730709677385635
low,none,MeanAveragePooling,TP53,0.09224458797441032,0.05020705286736001,0.056666587429046796,0.031613288128782745,0.04903471334457498,0.03130021386243367,0.11648701293954614,0.027902673979480572,0.167609356480016,0.035454308379325346,0.11180125339523969,0.035528093994353194,0.12627935274135565,0.02765172597380414,0.09709870679851706,0.030281657147103794,0.07675635679245027,0.032500344264354754,0.16309195621515166,0.04906707180993853,0.00343986614227289,0.00892143937183198,0.10032540424346754,0.029792703057087,0.17086411579078878,0.03295173251865429,0.16595393283850374,0.028211084001416354
low,none,MeanAveragePooling,lymph,0.19113394101790762,0.11275818039259868,0.16100658854172242,0.11392495260571465,0.10375768622086629,0.09776294537688318,0.18286357601812195,0.15313726132721586,0.11744543989823937,0.11109470754773276,0.14364317139314234,0.12195351667844373,0.2260491915575235,0.08456782350121571,0.16286010225939335,0.11107236901776536,0.14596127947495477,0.13164282142508588,0.17804178675342358,0.1227259282786335,0.1003333993785175,0.09036800204922307,0.16536187609360942,0.1048277993423774,0.19315107543904184,0.06434411624326439,0.1628236719001188,0.10559112722871995
low,none,MeanAveragePooling,subtype,0.07010720729828071,0.029592055923857333,0.008632848262786893,0.010401010716646142,0.08626409530639371,0.01634759100555377,0.048560879230497296,0.010694589980961632,0.11598796606028235,0.02158633902126205,0.09341978788358878,0.016408337075222313,0.0851648306846765,0.012166039794519018,0.018062410354616646,0.010647072824622381,0.07579109430311562,0.010534901108705624,0.0928405380247795,0.012842065223254956,0.006249270439147992,0.009659807998391133,0.07473362445831344,0.013968435074099653,0.1110181665428723,0.013635419321909254,0.12118954420097747,0.013819379668994157
low,none,Transformer,BRAF,0.1461614494468657,0.044752115513011004,0.09762421895523261,0.06322094334762404,0.03831572581787046,0.04055048902608741,0.18366143752594546,0.045250483974834554,0.12262424279708695,0.068813056389519,0.07468539525528323,0.05669829604932329,0.20679975797195024,0.05758638287420869,0.2296056156308795,0.10530737677626788,0.08219865609665153,0.04588753721331713,0.18080241729083915,0.04502307479078848,0.03864816476363585,0.03453765707355418,0.21783697058192653,0.07489360126757098,0.27109496643261016,0.08974370637325348,0.24622795631175803,0.08904627014358674
low,none,Transformer,CDH1,0.05876174977468504,0.032115484086173755,0.023638949901336172,0.02547024066323927,0.07258242180990371,0.032552931065584614,0.05036654284643644,0.04907277236974282,0.0861746650044883,0.051655407102644046,0.06898448279545584,0.03449774423185978,0.11238823941394262,0.0743069351679009,0.047967908889526435,0.047942344824748157,0.04625460913824788,0.05732719374789328,0.12403871825555672,0.03173244357457861,0.07435284665274419,0.03334330538263921,0.11187425664113462,0.028977469216591493,0.10307929328392493,0.04127384246721954,0.07937854340720737,0.03243952048803102
low,none,Transformer,KRAS,0.016788758691558485,0.022765596500936378,0.044866849836124434,0.03704171553936021,0.05650348847747824,0.03147178170137569,0.09655603354813609,0.031214366196786865,0.04591789430023161,0.036055098884842644,0.08649597352386448,0.034821371792182386,0.11044491117837761,0.03808824473148286,0.12133081739794896,0.0491954627713168,0.08041486924529596,0.03341234649386592,0.08972418492675369,0.03712008827468836,0.13041488712704657,0.061473955169473606,0.1352572340335236,0.053580133839021854,0.13829778617257818,0.07493872760943125,0.07771218007446105,0.044598454831320564
low,none,Transformer,MSI,0.02961100677795546,0.02093672173818546,0.030382588904571645,0.021488758685094447,0.015567759078217532,0.018058234476883005,0.1591377172887117,0.05486234025659466,0.059909335177612204,0.03931356541285855,0.04211097101516595,0.028043247795376786,0.2005986605128318,0.06510519738897386,0.15990933517798805,0.025684804112759013,0.06880852321929262,0.030237869941629004,0.1939113769928257,0.06882972160577194,0.02955953220672601,0.036721405497257276,0.1846006904074434,0.05030679646369465,0.22878795008200406,0.057651195954066405,0.16453895906760874,0.0642211836264454
low,none,Transformer,PIK3CA,0.11272922232196174,0.04325529580354939,0.09247206523464889,0.07193495897724628,0.029872084403484756,0.024498136273702478,0.04550067260310098,0.03924000687856074,0.05970064475581049,0.033102362381425464,0.053014910960643806,0.017874359902225172,0.0538435049299896,0.07517403725205625,0.09998635723654586,0.059366319542008786,0.1181863434571042,0.05503197248595809,0.10590065195626264,0.03506320583791414,0.05130065157529228,0.07328501839934387,0.1219006188158512,0.018731410695509466,0.05507206990763269,0.03431451567179787,0.12652921750523316,0.06098337003382927
low,none,Transformer,SMAD4,0.06603760361442906,0.02172269303782963,0.08823873638881066,0.050672030138860666,0.025620123145677774,0.03022699350861025,0.10284975409294068,0.04894131334181687,0.12093957304752574,0.057894310711997805,0.12169856667317168,0.056724224088270214,0.29854867100596416,0.10648350064959065,0.05983900666008301,0.04441937879764012,0.1684411489943974,0.0649335297709267,0.13902938008069152,0.0461215574118708,0.06205278277168581,0.043730973825454184,0.06439307570228864,0.05395853582750157,0.12486110567834113,0.02810244608164578,0.029604955909350975,0.024578526233891944
low,none,Transformer,TP53,0.033864425944523775,0.01902431544708479,0.03869048290176608,0.031465872219764796,0.0419452302925091,0.01960702675163937,0.06540203027647869,0.03364219868388644,0.08857824735565079,0.02819933959639482,0.068207859324652,0.041721040361435376,0.1595939748758322,0.02785806905751392,0.03453782730025983,0.026363936933064987,0.06467250518721529,0.026618330049382074,0.22735490732148567,0.03446138051555237,0.013802718447875917,0.019892671524177487,0.18779261045137532,0.034163564382093246,0.2416646712208498,0.03362856050915602,0.22898228101095827,0.0711890574773557
low,none,Transformer,lymph,0.08868311192497533,0.07060627356276959,0.0870307519628489,0.07617727414425265,0.06879924084683327,0.04692169180531199,0.0803311898901053,0.05993547255243433,0.08390706326504856,0.05333720675525149,0.07223071600934243,0.06239663176993322,0.20863346602123098,0.08066175229003059,0.08825444724097113,0.06576976011111048,0.08931968953121691,0.059850911248299644,0.1769851281811054,0.0807260544069004,0.00883688475628633,0.013175259794748843,0.22589623476578546,0.06825172274079548,0.2593544199654121,0.12068065885081478,0.22853492047299995,0.08887152377366714
low,none,Transformer,subtype,0.06218158157775872,0.03185231408718316,0.0333502546162394,0.02975623247422302,0.06075716169784546,0.04045343236317361,0.0909968987318143,0.030783836674890156,0.15207826050335074,0.04131028423210937,0.11678093823006469,0.03301629386075388,0.15467673691333567,0.038061643008987484,0.11712315233750922,0.03751310999560207,0.10785499962294579,0.04556796979128963,0.10850609692088535,0.038730255533967486,0.008448280415039245,0.018061638035646106,0.10202579649385156,0.034741142777096744,0.14030801208920074,0.02824065416443867,0.1219177738049284,0.022334762122268745
low,simple_rotate,AttentionMIL,BRAF,0.343929769593335,0.10518483925473536,0.07557870944138256,0.0207724013655791,0.013610621291351084,0.023095513309935586,0.12384998400798222,0.022705935855336735,0.08927552302474273,0.08105452003321778,0.1005786736785696,0.08620824294743004,0.2206584890661725,0.059993166113,0.16095102627865185,0.02712932882660072,0.056562753516388425,0.047071332418828764,0.10337127049559686,0.037132158107405076,0.06713455517883798,0.033402579422679324,0.1309643348037593,0.0339596231870209,0.1860840400040291,0.07013731934411044,0.19100421269557985,0.04568648328653947
low,simple_rotate,AttentionMIL,CDH1,0.038966085441460505,0.023808553375774366,0.021604539878716186,0.027699731854873486,0.044334413535942724,0.026886974691148965,0.07026246977602876,0.014502688289890686,0.07643038225925836,0.023344159491090463,0.07940006447588369,0.029739196170892428,0.1036148090433573,0.03342421578955776,0.04342063856875307,0.02656296821561522,0.06546517802035157,0.0288532142764633,0.1608392853811358,0.05088691633644102,0.04918878269945819,0.02944907803390704,0.108640505797929,0.014675288722282118,0.01880612564837251,0.01804992205193555,0.046733059413779796,0.021676224869601232
low,simple_rotate,AttentionMIL,KRAS,0.08299814252546332,0.08405420103219777,0.06646286635091667,0.04904923127226636,0.06300940303494651,0.022093954587913665,0.06747638373068954,0.05213764765810465,0.06867757825543867,0.03676320324161539,0.07723612575224292,0.0363731077181982,0.13684574155686394,0.05226857793284508,0.03571961908033523,0.04239391550074285,0.0846310236900136,0.05292797988041406,0.1271235087365018,0.026633584326296544,0.054751155659469024,0.036644831847702314,0.08733373074254898,0.07538635432920025,0.1410499313322055,0.04099835099456171,0.04611751823118303,0.03504886043304094
low,simple_rotate,AttentionMIL,MSI,0.27170806946090337,0.12525000154507243,0.06296319784163908,0.040163893539775404,0.026440582885741696,0.03176589000470522,0.2266463500423231,0.05740056361187124,0.06301463665008822,0.037739266944905446,0.047119579925538425,0.03374723790165434,0.247942660467364,0.057334457005981165,0.08513401569366005,0.04329790977978186,0.08770602764130316,0.0377315004296315,0.1380146485708036,0.04278447782102196,0.015329454555511456,0.020695766457448757,0.15210928739492735,0.041975512230137034,0.10113195003565419,0.049353744393316384,0.21193439783374574,0.06137808738722032
low,simple_rotate,AttentionMIL,PIK3CA,0.12325394367295185,0.027889240732906585,0.01156823848800644,0.014302833388826099,0.013082542172241154,0.017077679232452153,0.049282541027831174,0.021992455336859923,0.10525393699720799,0.029680124881079732,0.08476824974135676,0.02725068421665438,0.026996829262543095,0.026057477495686477,0.04456821893768612,0.027623658523519896,0.09873967384415301,0.051999834543032156,0.06619683717803129,0.021592781008403412,0.038996782055661275,0.02175544450467932,0.07591108297424545,0.029518929600619477,0.046425392380528625,0.038772771222085195,0.06508254026489392,0.03557363588376794
low,simple_rotate,AttentionMIL,SMAD4,0.21662105620039554,0.050938327919342635,0.061782374980316,0.026279524356583817,0.03724090159163772,0.028942287686314395,0.07607710659728659,0.026036444392957474,0.19252237976023742,0.09417205054554534,0.1090941816587016,0.05842562079062733,0.29049835502848326,0.07877270522224734,0.0620353490136721,0.023999810090174732,0.11516626179406235,0.04313862410086067,0.197898736598788,0.03332104464912683,0.08929659426436283,0.049840830376009254,0.01649457514511167,0.025044071604807136,0.15792403519355497,0.059653153142845444,0.0725350409768723,0.07996281199296452
low,simple_rotate,AttentionMIL,TP53,0.06562258598327378,0.05000306155821232,0.04861920473098471,0.01683693910787864,0.040173643798831565,0.013831209442569757,0.05874829885482787,0.014673953928669551,0.08335548040388867,0.06646313333412628,0.09129599926039543,0.04831531586389599,0.15330496427922063,0.037856332826846945,0.048843711585995674,0.0229201348397631,0.09152047035251865,0.03526795752314845,0.3022948682025488,0.02817368938826844,0.004006427497863244,0.00909967098868239,0.172412711352305,0.021286142268215798,0.2102915107875739,0.04774014366655178,0.15838354227122894,0.037845111313999126
low,simple_rotate,AttentionMIL,lymph,0.3204085679583352,0.1982330901610169,0.07465330677032427,0.059252706533487076,0.08063013868331355,0.0660076171622315,0.10038792209789613,0.06980947062888239,0.09455495195483696,0.06696655832225819,0.07949010448455324,0.05737798674816869,0.17529725151434009,0.0987868023209274,0.10012774782341062,0.07274302977646498,0.09523076133833179,0.06414866619171486,0.1705572279013317,0.07496558840354024,0.0007009656906127061,0.002204718825794251,0.18170610981086308,0.05982865988883286,0.21787748651472544,0.09561698591795799,0.23132996873962136,0.09810143034871406
low,simple_rotate,AttentionMIL,subtype,0.11447177410251101,0.02649653221583809,0.03605415105819347,0.032511769177347744,0.08964182615288488,0.02194545966942379,0.07681218862533844,0.02862021597841742,0.10215657234370085,0.021956515460076667,0.11089616298789652,0.022317678653198475,0.1672214078922844,0.022246255139524523,0.0793906617164542,0.02453812365235928,0.09313804388066145,0.020814528969250148,0.08711201429366225,0.023854839202774054,0.0034365105628968067,0.008693658941173034,0.10236028909790337,0.04161497231816298,0.1417887616162018,0.039550661331711645,0.09163920164104615,0.019128962334688093
low,simple_rotate,MeanAveragePooling,BRAF,0.1621764497795047,0.012054920136040074,0.0361126260795607,0.0219419793997086,0.004929085258483405,0.010054685912850508,0.04236261415863039,0.026124724547175373,0.07793442774200009,0.0769912471532024,0.08132537174606214,0.07784487177381515,0.2340514497795735,0.03604116137350567,0.1398360209503014,0.012459229587815535,0.025474317554474317,0.0172026732764182,0.13524822760008495,0.015340438017716219,0.1044636683502225,0.025008469453770225,0.1556604819335879,0.0260305527197576,0.16756207514189891,0.061704421902628766,0.21516845989673694,0.045433779814756006
low,simple_rotate,MeanAveragePooling,CDH1,0.0427157769744814,0.008203701844801686,0.04442907672576822,0.01953781327540265,0.039517594391634166,0.01612522024528531,0.019529021794130935,0.009651411303788679,0.05085399251632712,0.01619249269721506,0.026553596073913215,0.017654439049679123,0.005822588021086687,0.011455583840340669,0.03860384326629259,0.009118061995213984,0.044771743828583704,0.01363230310333714,0.10462323528020918,0.026690613527906814,0.04168779950790045,0.013985018881005666,0.07960897784881057,0.010383765740578706,0.052824283654024494,0.010840483179723717,0.026382256562042267,0.023482404446303985
low,simple_rotate,MeanAveragePooling,KRAS,0.02411759342041022,0.019245675179930605,0.09810408795848669,0.029564572124690967,0.10125723327126136,0.03826256353788181,0.05095695699539069,0.027648255665984865,0.12618217314497407,0.04200249085022135,0.1350410147983657,0.042839899653400564,0.03932031835403352,0.03248529597187749,0.0688623591789084,0.049638666061224634,0.12903501237455264,0.0307874936210964,0.050694195879364266,0.05159397184138855,0.05827674115982018,0.027524857527445094,0.09476323570111711,0.053663208448753254,0.1593653425183923,0.03487797373252585,0.023179165972136245,0.019110510964371673
low,simple_rotate,MeanAveragePooling,MSI,0.11218108893097009,0.04500460463069302,0.05343618154525853,0.022622480245738045,0.0391872501373305,0.02400536356121644,0.08296296358108278,0.017407625728447562,0.03646089792252175,0.016103167883093707,0.03126543521881179,0.021284865427329568,0.2381069994045416,0.049462416227945026,0.1345575904906135,0.037714955500983124,0.07473248004913244,0.017411429563669485,0.16650204420789927,0.02051530782910543,0.00045267105102539656,0.0012627030549958508,0.15554525614462536,0.030291621958441987,0.1597633576466754,0.01646984091234706,0.17961932183662488,0.015539369116312252
low,simple_rotate,MeanAveragePooling,PIK3CA,0.08008711000654542,0.023376234311626044,0.01145852466793771,0.015459480108027173,0.051344236337859735,0.02955351941582385,0.05980137249203474,0.022778418738511556,0.03374424835416138,0.029187714769366623,0.05800138374539219,0.02745832075814483,0.03871569296093634,0.03001869845670656,0.06911565920086116,0.02675073267935155,0.11414423843597231,0.025028688734683616,0.0566013660070492,0.026618800611098996,0.0584870900747369,0.025848151586781175,0.09102995058269568,0.023911868427062905,0.05280137916775524,0.030418827249647635,0.08657279869290078,0.022661725209946554
low,simple_rotate,MeanAveragePooling,SMAD4,0.01655762453079263,0.013472852191368135,0.06361644525527026,0.03048693607027464,0.01352156658172576,0.015107344908120292,0.04780366678238084,0.014329167777451458,0.08727234859466493,0.021121348838259665,0.08815785903932115,0.028863746951291857,0.12307248373031639,0.038879728262402886,0.04729765911102359,0.013452466148561779,0.1096632625579832,0.04240761664303274,0.1276265766144006,0.026401896411035346,0.08613382835387746,0.05226120150103315,0.008714499664306185,0.012728478671751644,0.09087767858631726,0.04036956762290983,0.06867653388976838,0.026562603927171843
low,simple_rotate,MeanAveragePooling,TP53,0.08168461561203592,0.04668694794908015,0.06448484897614228,0.024622895294697602,0.02685858249664321,0.020670148733191843,0.13073063135105567,0.02134456935837398,0.1559270286551784,0.02603500362532424,0.118974175452272,0.0324276144981749,0.14116832256257367,0.021342206216962773,0.10623569726894744,0.022922973037901695,0.09930525064446243,0.0370194458875378,0.19035463571523892,0.03746663636676002,0.01024804353713972,0.019149361150884576,0.12556787967722594,0.018416370763014896,0.20009088754233695,0.024248281462633713,0.1723411583903722,0.023353518788600716
low,simple_rotate,MeanAveragePooling,lymph,0.23112470326139586,0.07737016950502787,0.1731890481444446,0.11059614534156083,0.10219958243095204,0.09131894131973767,0.18292723116597343,0.1408015729242747,0.1329742592307193,0.11918575443553678,0.13208012995444032,0.10728905893671883,0.2034892004462006,0.09651511588081615,0.15732638058387663,0.11662730846697192,0.1447940271826786,0.1245516896779384,0.16847453531946302,0.11204578879406603,0.09445841726981542,0.09343263778465852,0.18313427385994954,0.08835701009754461,0.18914595064834874,0.07326418024601733,0.15885321315156456,0.07251812327599441
low,simple_rotate,MeanAveragePooling,subtype,0.06451516151427844,0.019725237006681037,0.005910444259643013,0.008127965458798531,0.09598506689087848,0.009292802069693374,0.048280179500575886,0.008626418198260198,0.08643743991853338,0.013484838086000114,0.07070498466491838,0.013045964818117565,0.08610118627548309,0.012855252309750235,0.0172815203666672,0.00844424814865706,0.07594034671782963,0.008111656349006683,0.08145570755005586,0.012391377638950388,0.004414379596709588,0.0053476205318252505,0.07173444032668502,0.010564402955885252,0.08729381561279767,0.014716474795117387,0.08281999826431909,0.010359291217062376
low,simple_rotate,Transformer,BRAF,0.14441096325305955,0.04404552803872335,0.15484981079541,0.08257307939622117,0.04374608536147959,0.03873741948201787,0.2191450311715864,0.09876922452547583,0.06987640400313833,0.05343534929507466,0.050262041286470535,0.057169716072743654,0.1909535183468343,0.06941417697706895,0.18317427177817308,0.06365170519089756,0.07320086498640675,0.07056958693788837,0.21236309547777332,0.08771439109039211,0.06967691917801018,0.047325911364548646,0.16043489714051118,0.06748814386286857,0.281445552294549,0.08616593254320498,0.18310777683642704,0.05607198542764037
low,simple_rotate,Transformer,CDH1,0.06435172430956296,0.04412052997752082,0.03351219765627824,0.03221212994530503,0.0970758783048898,0.03664033536595964,0.05213014952623896,0.03776369261619062,0.10592796675620027,0.03498273352045089,0.0691490041443168,0.041405159889180795,0.1093545781795889,0.04972504397251946,0.08005703560794038,0.04806878471346254,0.057726942224145164,0.040165211430231273,0.11997707955395259,0.04133733627083612,0.04876063935243854,0.050696933706292496,0.10015985838843043,0.039810620704870125,0.08308389059984148,0.03900224678647464,0.05692740551912886,0.03123112085478082
low,simple_rotate,Transformer,KRAS,0.028593576372512284,0.028894069055552866,0.07420167964781013,0.050703425277875865,0.0719118599304011,0.027953378638191948,0.10438187164152447,0.0525532915079279,0.046986937940963175,0.0266998026495937,0.03591338437879914,0.025498097408048894,0.0945094708808663,0.03404760724455323,0.1250650290854994,0.07399228671049246,0.10246741813510195,0.031841034224774925,0.055883348406204465,0.048348931689347674,0.1192091886389168,0.05800612154993391,0.11699446481548366,0.019164424642853745,0.10776023906740309,0.04049324051302049,0.10719716590739377,0.04013622174546321
low,simple_rotate,Transformer,MSI,0.045434059148099844,0.03695357222120091,0.0833970203449978,0.054959460346545086,0.010145987515716399,0.015353485413356278,0.08452873373535288,0.04485113065455012,0.05865422630813582,0.03942103042683649,0.03936411285904031,0.023968261653197088,0.2495493068834754,0.045454587792098995,0.19353077555899753,0.05266642249370595,0.08638056660201854,0.04982821177505927,0.11086616660058543,0.0342601520897251,0.020356883054045902,0.025789141396773692,0.20690524722225495,0.03437851313208241,0.2100945248694407,0.03740073399104018,0.1932736053585475,0.01662162410371866
