model,,,AttentionMIL,AttentionMIL,MeanAveragePooling,MeanAveragePooling,Transformer,Transformer
stats,,,mean,std,mean,std,mean,std
augmentations,feature_extractor,target,,,,,,
all,ctranspath,KRAS,0.022542034626007075,0.02451754768745447,0.01901349925994873,0.024041467930308726,0.039921878814697255,0.02765915175461314
all,ctranspath,MSI,0.07177778291702273,0.03267256777604444,0.0075288038253784155,0.01843807943812737,0.03576957988739013,0.03343569205011969
all,ctranspath,PIK3CA,0.016898305892944342,0.01647327432861921,0.0035268621444702157,0.006384287626171435,0.026069744110107422,0.021346261740389717
all,ctranspath,SMAD4,0.0029247331619262702,0.0066640011346440105,0.03682734251022336,0.025741013050807685,0.07515751600265506,0.06236043262413374
all,ctranspath,TP53,0.002171714305877685,0.005891863482513928,0.08323230266571045,0.017674469890924152,0.04024691104888915,0.02568002229181273
all,ctranspath,lymph,0.021838085651397693,0.03272696813698603,0.20840050458908083,0.115698139177499,0.022688679695129395,0.03448715973176982
all,ctranspath,subtype,0.022529576301574712,0.019920220268603128,0.006965241909027096,0.007884867112989259,0.042068217277526854,0.033578213166832904
all,dino_p16,BRAF,0.03190158605575562,0.044451944623395925,0.022260642051696783,0.026809070640586012,0.10776597261428834,0.043990490039429696
all,dino_p16,CDH1,0.011399200916290285,0.015298958106854076,0.02413478231430054,0.024407319425240156,0.029674461841583264,0.026467362132899908
all,dino_p16,KRAS,0.022969978809356684,0.025561166205644702,0.020530026912689205,0.021719255581832256,0.035357337951660156,0.03910762741815496
all,dino_p16,MSI,0.01462139034271242,0.02151961147095738,0.022748960494995106,0.02301013694924208,0.0234177007675171,0.022927867720809784
all,dino_p16,PIK3CA,0.012084553241729733,0.021252091602651485,0.04171315193176269,0.027134519123423805,0.02297029256820679,0.027608932664004732
all,dino_p16,SMAD4,0.05235673332214356,0.054766412618103395,0.016430117130279545,0.0191077450950293,0.03306516551971437,0.033437387369473645
all,dino_p16,TP53,0.015804717063903812,0.015162452481377015,0.02865544271469116,0.029309859420197027,0.011399552345275883,0.01589915962203282
all,dino_p16,lymph,0.04503137540817265,0.05376941238016761,0.13649762344360356,0.10688891783132758,0.030904037475585934,0.044187087755290747
all,dino_p16,subtype,0.019985512256622304,0.022255226700839587,0.036553243160247786,0.020146378029576348,0.010092929363250727,0.015027225881353377
all,owkin,BRAF,0.15033241510391232,0.06612385522276232,0.05984040498733518,0.06503324806028542,0.009042561054229738,0.01787366529681336
all,owkin,CDH1,0.05530780506134032,0.030606091789905025,0.0028806324005126956,0.008367905145700743,0.05776357603073118,0.03311880758886468
all,owkin,KRAS,0.08403304815292356,0.05306022533198699,0.07434833049774167,0.055127968696732414,0.019280791282653812,0.031327704410212404
all,owkin,MSI,0.04635185623168943,0.031225496248259186,0.007257205486297608,0.012872007611350933,0.041825121879577626,0.04282280880017588
all,owkin,PIK3CA,0.04118285655975343,0.03929483213853625,0.015782861709594725,0.02215549086156033,0.037011413574218735,0.03223481101639023
all,owkin,SMAD4,0.03337128496170045,0.03058763717998941,0.02894372081756592,0.040507631852028866,0.06309930419921876,0.05635644035309795
all,owkin,TP53,0.04570146083831789,0.04280444013009053,0.11231201171875002,0.03678538218208334,0.011049382686614987,0.02230088560554314
all,owkin,lymph,0.03901700162887573,0.05916117080912539,0.14996204757690443,0.1125673326275745,0.028898779392242443,0.03976315094538613
all,owkin,subtype,0.043119505882263216,0.03916310661336328,0.00872160577774048,0.013448150888608975,0.031002978324890147,0.027209911640943645
all,resnet50,BRAF,0.054569151401519786,0.054266610733619575,0.08056649804115296,0.054892565975128225,0.014143612384796141,0.024214162591812076
all,resnet50,CDH1,0.0346544885635376,0.029045136367650246,0.001073672771453858,0.0040166635243197996,0.0829126024246216,0.03760536205717924
all,resnet50,KRAS,0.1558558344841004,0.021967518928202995,0.0,0.0,0.05041289329528811,0.03026806161375898
all,resnet50,MSI,0.06132100820541382,0.042456762885477575,0.043265438079833976,0.03179002865088101,0.0024732589721679684,0.005344140282387742
all,resnet50,PIK3CA,0.009376007080078127,0.016689296735422555,0.047947448253631564,0.03041590817998488,0.027147429943084722,0.030365535243652587
all,resnet50,SMAD4,0.15800631284713734,0.10009094072200896,0.014932318925857545,0.034395470156824745,0.13283238053321847,0.08075342252165252
all,resnet50,TP53,0.028285054683685303,0.02888533196028712,0.04441863727569582,0.025855418406025864,0.003986541748046877,0.007449893795551337
all,resnet50,lymph,0.039722404479980475,0.06075538314747602,0.18093863487243655,0.10024433664028407,0.05217303991317748,0.0665727503891698
all,resnet50,subtype,0.03140464544296265,0.010214311437285253,0.0007266712188720706,0.0025118081686584183,0.03602593660354614,0.023700548468872564
all,retccl,BRAF,0.024781902313232414,0.022655813861903573,0.004835112571716307,0.010187729449216053,0.10722873377799992,0.08085266106618605
all,retccl,CDH1,0.02111479377746581,0.031231873027966543,0.04127469396591185,0.03354820330574103,0.046357480049133315,0.03921353159922894
all,retccl,KRAS,0.030303298473358158,0.044920959151623946,0.04126427078247071,0.0557685821566703,0.11037087941169738,0.055976002833198125
all,retccl,MSI,0.03968929195404053,0.05178915192362383,0.03444240236282348,0.0422047874880758,0.05568726205825806,0.06419715924925813
all,retccl,PIK3CA,0.0024662890434265137,0.005581141179945608,0.0186662712097168,0.013521073939619451,0.03512343549728395,0.03284563963496717
all,retccl,SMAD4,0.0033902549743652336,0.0036928209152177287,0.00414928436279297,0.005875706565807942,0.07144845962524415,0.07064786129822098
all,retccl,TP53,0.011099886894226078,0.0170276638919351,0.09176764488220215,0.014689034696288355,0.008939385414123532,0.011201756203791222
all,retccl,lymph,0.03144167518615723,0.04273059457224612,0.17073798036575324,0.11563499469634843,0.03713559961318971,0.05214430460708304
all,retccl,subtype,0.06442893743515016,0.026091874888707213,0.0,0.0,0.03742946386337283,0.019199605595046756
all,swav,BRAF,0.058462775230407715,0.04182922564720468,0.03825000572204592,0.037587852893351675,0.0182367091178894,0.024548142791496915
all,swav,CDH1,0.01652767181396485,0.015598527002597552,0.030805225372314456,0.019020725742572433,0.003677899837493896,0.006295887501022454
all,swav,KRAS,0.02287689065933228,0.033564679869397346,0.05639791107177736,0.04354712419347809,0.03815465784072875,0.03999318771561343
all,swav,MSI,0.029125511646270755,0.020140891878138473,0.0003703713417053223,0.0012559903278974568,0.05536009073257446,0.042519390386778995
all,swav,PIK3CA,0.014037701129913325,0.02154370555333006,0.03946629428863525,0.02946306092467277,0.028009160995483402,0.028866074427512996
all,swav,SMAD4,0.019235908985137933,0.025585573870032664,0.04232258796691894,0.047545212758590104,0.07331563234329225,0.06683354413534817
all,swav,TP53,0.03179460477828981,0.03528649817003504,0.033618435382843016,0.019881959657681827,0.010133561611175537,0.016248046983824243
all,swav,lymph,0.044728934764862095,0.054409655816237745,0.19095845222473143,0.1360786841797962,0.03169083595275878,0.04434392070795103
all,swav,subtype,0.014551944732666014,0.008417899636273417,0.0023172807693481448,0.004455778488846729,0.03600294113159179,0.020047616146023
all,swin,BRAF,0.06499999475479126,0.05727832575590968,0.08960104894638066,0.04978282421604707,0.006223401546478271,0.014975171789063144
all,swin,CDH1,0.04433580255508424,0.029354680563452636,0.02851627683639526,0.03221347425258544,0.03234265661239627,0.041410445679633506
all,swin,KRAS,0.1088498644828796,0.05571080970877989,0.01264113712310791,0.02642995884872981,0.060351359128952016,0.06396541449823487
all,swin,MSI,0.03276543855667115,0.03255591537134907,0.02556376695632935,0.02026084736001768,0.010491766929626466,0.015094705097706548
all,swin,PIK3CA,0.03408912611007692,0.0310081026383166,0.02663200092315673,0.02512264839271576,0.007489146709442137,0.011083046912007628
all,swin,SMAD4,0.07230363202095032,0.04525476693381769,0.03201266241073608,0.02827999071100976,0.009558495998382566,0.01891140487032961
all,swin,TP53,0.02505275058746338,0.024247002396340797,0.015260375022888186,0.02162735038791382,0.03321774053573607,0.027747072260787337
all,swin,lymph,0.05749150133132931,0.07544145485048635,0.18668449735641474,0.11556555148550207,0.03809237098693848,0.07226404213004922
all,swin,subtype,0.004481985569000244,0.0064531062110672385,0.005275979042053223,0.007045576116345785,0.0389076256752014,0.010626249593373709
all,vit,BRAF,0.004175527095794677,0.010427622056580405,0.0453324508666992,0.020318095275769655,0.10523936271667486,0.062197312553196674
all,vit,CDH1,0.02237350940704346,0.03360069822154128,0.021573925018310548,0.01677505131028512,0.024943435192108145,0.02944781526777177
all,vit,KRAS,0.010792788028717039,0.014820252829923945,0.03481680965423583,0.044033392535316025,0.11064266180992124,0.054849274401425105
all,vit,MSI,0.0019156374931335437,0.004714742249079307,0.04363373899459838,0.035701952281582836,0.024497918128967282,0.031637550642177194
all,vit,PIK3CA,0.004430849075317385,0.005808583577714766,0.023602289676666253,0.024049655621646526,0.023802287101745607,0.026511837146120456
all,vit,SMAD4,0.01538014554977417,0.019624603240388238,0.022717262744903547,0.020206956874430325,0.031129647731781007,0.03545585808325214
all,vit,TP53,0.00263187313079834,0.005397464002996377,0.021010095119476324,0.023090224062863023,0.0484231414794922,0.03150015299573293
all,vit,lymph,0.03898696517944337,0.05145193040174385,0.14091956233978267,0.08521704759050341,0.07019674396514895,0.10576547626817834
all,vit,subtype,0.00847390604019165,0.010682827403834989,0.018595215797424316,0.01100554463622162,0.011009344577789302,0.014982042417613365
all,vits,BRAF,0.004792549610137943,0.011696007961801352,0.04481915473937989,0.0281607540466886,0.0462154531478882,0.032378950160217156
all,vits,CDH1,0.027472300529479975,0.018276397475849145,0.008169050216674804,0.013223007143762322,0.017535109519958486,0.015488392465644327
all,vits,KRAS,0.04029128074645996,0.0348216507044393,0.008534522056579587,0.013739671299211362,0.05249100446701051,0.04764783218430774
all,vits,MSI,0.009012359619140623,0.01489571470039654,0.06677982234954834,0.03408116129118519,0.037973243236541734,0.04093637794301343
all,vits,PIK3CA,0.01503199481964111,0.025363680832028893,0.022032000064849847,0.015494134640320859,0.030089141368865965,0.02174306031955133
all,vits,SMAD4,0.04306136131286621,0.045426077993143986,0.04672991991043093,0.02236146562312052,0.004857692718505863,0.00893382104403848
all,vits,TP53,0.013613924980163571,0.01970722177129544,0.07088103055953979,0.02333944482855094,0.03103816270828246,0.03162336248048447
all,vits,lymph,0.045907073020935066,0.06426979061516418,0.09817460060119626,0.10016768204509946,0.05347228527069093,0.05485737245187857
all,vits,subtype,0.01839174079895019,0.019563881288678375,0.037593949317932106,0.020856635439955667,0.005362546920776367,0.010276408335298795
none,bt,BRAF,0.22479255294799821,0.11609683633367678,0.06814361906051637,0.08866522199906632,0.022132969856262216,0.030343049614295355
none,bt,CDH1,0.025066795349121086,0.02398836779184281,0.028836097717285163,0.02008335472605719,0.013816108703613281,0.02066221603132391
none,bt,KRAS,0.046589361190795896,0.040616053549192795,0.008319817543029785,0.016245168952680182,0.0357973084449768,0.027063935428754588
none,bt,MSI,0.23652261972427358,0.13320999060453195,0.049382703304290766,0.023890025004550727,0.0002057600021362305,0.0010080140294154829
none,bt,PIK3CA,0.04215996742248537,0.026476841297029406,0.007588570117950443,0.014333335018317411,0.04478857398033142,0.03109303219945661
none,bt,SMAD4,0.22365592122077943,0.026057617247890113,0.0,0.0,0.038709688186645504,0.016132870888024724
none,bt,TP53,0.005476984977722168,0.006045556121946095,0.11644781589508058,0.045807256363587394,0.002446684837341309,0.004025971758878613
none,bt,lymph,0.27445261859893805,0.16129414097348374,0.1916340806484223,0.12335877412235186,0.00393445873260498,0.014536582361424336
none,bt,subtype,0.0942018938064575,0.032673918912954764,0.030227000713348388,0.03139324728843616,0.004948909282684324,0.009874384953293486
none,ctranspath,BRAF,0.0355638246536255,0.0283180099445186,0.017478726387023934,0.027001366671300122,0.07000531959533696,0.05371365698195881
none,ctranspath,CDH1,0.0034722995758056647,0.007061216611333199,0.06789263010025025,0.020203977472069406,0.015122766494750974,0.015018241827783755
none,ctranspath,KRAS,0.031984981536865235,0.033583350283686884,0.04895194435119629,0.04980231440539819,0.0227882947921753,0.024838798059412557
none,ctranspath,MSI,0.05453089046478269,0.0277645627759352,0.011012335300445554,0.01644064189431187,0.01214403676986694,0.015081503177456932
none,ctranspath,PIK3CA,0.02205144500732423,0.016378257946176072,0.0029371533393859873,0.007523614311791292,0.09010856485366821,0.07089301124345206
none,ctranspath,SMAD4,0.006193553924560545,0.01089338499698678,0.04249967288970949,0.024498196043940042,0.03535228919982911,0.04532888657228832
none,ctranspath,TP53,0.011604926586151124,0.013639667790502429,0.09131873607635499,0.024159060608609836,0.01772166252136229,0.02217493675015617
none,ctranspath,lymph,0.03845685911178587,0.05812771911526502,0.2075042624473572,0.11906133987483451,0.048279633045196516,0.06169495605350738
none,ctranspath,subtype,0.011249840736389159,0.014177311323646961,0.015256417274475102,0.010561583397425306,0.02262135791778564,0.022644920570985286
none,dino_p16,BRAF,0.03963829898834229,0.033218827478702286,0.0064601006507873536,0.00958132229234442,0.05985108041763304,0.04494234477761831
none,dino_p16,CDH1,0.008916039466857909,0.019365887063855176,0.0462661337852478,0.033460836653875524,0.04175441980361939,0.03397157721014134
none,dino_p16,KRAS,0.020936926841735842,0.0351399035041359,0.013842352867126463,0.013144502823222565,0.021575078010559093,0.021055295003807383
none,dino_p16,MSI,0.005909455776214598,0.009579482104106416,0.01619752740859986,0.017692557718039348,0.03147529458999634,0.022696270997938833
none,dino_p16,PIK3CA,0.002608001708984376,0.005997251461133632,0.051693702220916744,0.02831759512496944,0.030550861835479743,0.025561248278376695
none,dino_p16,SMAD4,0.02210754871368408,0.021345526645215065,0.01805946350097656,0.02042312194087253,0.027483875751495364,0.03050291858184898
none,dino_p16,TP53,0.014068450927734375,0.017373371217197533,0.0707744264602661,0.021729181265736683,0.008063974380493163,0.011222164213481593
none,dino_p16,lymph,0.03602089214324953,0.036538395327437224,0.13719975280761723,0.10534844010261907,0.01699251461029053,0.025333687893862943
none,dino_p16,subtype,0.044896939277648935,0.03446823504165424,0.04706312704086304,0.033594367752932376,0.00420372772216797,0.008191974455503499
none,owkin,BRAF,0.037018610477447506,0.05276546395645046,0.036021281719207765,0.059274186038260956,0.08741756820678713,0.06362704790049
none,owkin,CDH1,0.038218161106109615,0.028368783106350836,0.022113069534301758,0.026716410543451228,0.029480298995971682,0.03366664925995566
none,owkin,KRAS,0.032702710151672365,0.04062941775106573,0.05417417478561402,0.0424332110016716,0.01851351451873779,0.02326595806859538
none,owkin,MSI,0.026981497287750237,0.03203020736667221,0.04344239282608032,0.03491575596875944,0.03336007642745972,0.03824898847813206
none,owkin,PIK3CA,0.0314411301612854,0.02435063154749447,0.018898250579833985,0.016304286902375485,0.01858400297164916,0.02823617329838002
none,owkin,SMAD4,0.09102845501899723,0.07905306141122792,0.032584437847137444,0.045815251014399816,0.042008862018585204,0.03587020458378342
none,owkin,TP53,0.031184048652648923,0.02929017238673134,0.13943322420120238,0.03113549244196394,0.004781146049499514,0.010090712916198834
none,owkin,lymph,0.04380611419677733,0.053042966213552804,0.1572412872314453,0.11816613987537761,0.03845411777496337,0.050016471989817436
none,owkin,subtype,0.0016792864799499514,0.0028376622001630705,0.02063810539245605,0.01800455710459762,0.03937593412399291,0.035688458651213055
none,resnet50,BRAF,0.053393621206283604,0.059406161868003224,0.044550503253936766,0.045880960259956874,0.03078723049163819,0.03334622386342518
none,resnet50,CDH1,0.054967443943023664,0.0359992460145388,0.0008269596099853518,0.0029727789793466152,0.07404225349426272,0.0706275959387208
none,resnet50,KRAS,0.1170945839881898,0.04845078919935539,0.00039039421081542964,0.0015348528709764513,0.12047296929359431,0.04741036023402519
none,resnet50,MSI,0.04029834032058717,0.040438273819522357,0.0453394865989685,0.03701794395036144,0.03186216115951538,0.04911303511707981
none,resnet50,PIK3CA,0.005027420997619631,0.010520785700144942,0.04802745151519776,0.03458932195650326,0.06497030425071716,0.08026152229312945
none,resnet50,SMAD4,0.09306006383895872,0.08889525210663547,0.01323721361160279,0.030070979493579515,0.1788285965919496,0.10692134352792361
none,resnet50,TP53,0.00445453929901123,0.01151053230834275,0.05683947610855102,0.026100787970943735,0.03453312921524048,0.028041312926961208
none,resnet50,lymph,0.04314600610733035,0.0602169289511433,0.15734646701812743,0.0944380679278311,0.05468194866180421,0.06856796116454349
none,resnet50,subtype,0.06968175649642942,0.01585614637790523,0.0012330460548400871,0.0037267128100290105,0.053392486572265606,0.030231167065162233
none,retccl,BRAF,0.019640950202941897,0.016184641423723414,0.007739356994628906,0.011960809044318472,0.10534575366973874,0.09907617397302992
none,retccl,CDH1,0.019965751171112055,0.021590083312712647,0.04338093519210816,0.02209207680054064,0.024877209663391114,0.031165259522651097
none,retccl,KRAS,0.03605854988098146,0.028273737640326656,0.0041891860961914065,0.011761022124670338,0.1338438498973846,0.04716924344215866
none,retccl,MSI,0.008261306285858151,0.017651049959406716,0.036142010688781756,0.03969842274372151,0.09787038087844849,0.03265194358401313
none,retccl,PIK3CA,0.0,0.0,0.03780002593994141,0.016392548309770088,0.07042859196662907,0.05818332964871597
none,retccl,SMAD4,0.02411636638641358,0.03192790709177127,0.026772897720336912,0.029097887323319707,0.02740545797348022,0.0305353349297458
none,retccl,TP53,0.030443341732025148,0.033845338174294456,0.12755335092544556,0.03397647954441358,0.009371502399444584,0.017531621922994244
none,retccl,lymph,0.03748172760009765,0.05360773552164019,0.19413720607757576,0.11314871715177087,0.03428275823593138,0.05398433243386957
none,retccl,subtype,0.05162599086761474,0.024122473988538114,0.0,0.0,0.08170827627182009,0.03135881102324986
none,swav,BRAF,0.07032180595397951,0.06475618452197407,0.009617026329040526,0.012029555439171767,0.07929783630371093,0.04150509964499372
none,swav,CDH1,0.0428052487373352,0.029153354698584606,0.040406626701354954,0.021004347444435103,0.01927583837509155,0.03902453383017477
none,swav,KRAS,0.06114113998413088,0.044940666565556925,0.029534549236297603,0.028734738426289014,0.018010503768920903,0.026131972813212855
none,swav,MSI,0.04700409126281739,0.03247742616546651,0.007497953891754151,0.013969118700710185,0.024370371818542486,0.020002334259351322
none,swav,PIK3CA,0.03140914106369018,0.04250611262645532,0.0385805811882019,0.03362854213856503,0.04409484529495241,0.04544630048944541
none,swav,SMAD4,0.04122201466560362,0.06405679693041295,0.036984178066253655,0.041575456136151365,0.07341683769226072,0.0666105823410984
none,swav,TP53,0.01979575729370118,0.02090170363004355,0.0739764151573181,0.023761976463446532,0.0062715945243835445,0.012123194974692929
none,swav,lymph,0.03700022649765021,0.04440082366407651,0.1758356208801269,0.13745471417396926,0.03394523811340331,0.04832021840460511
none,swav,subtype,0.010216899871826163,0.01963314960764563,0.01860793447494506,0.020517031004791474,0.033319374084472664,0.0264143177973575
none,swin,BRAF,0.0497260618209839,0.050508322556241304,0.014619700908660887,0.02268287984072571,0.08529786348342898,0.04483333642784363
none,swin,CDH1,0.06165621280670166,0.029582463588810604,0.02613365650177003,0.02939488447131194,0.011798977851867678,0.018618594579109603
none,swin,KRAS,0.14999998211860652,0.043664779481120304,0.0,0.0,0.10472970008850095,0.032767667878053665
none,swin,MSI,0.02665841817855836,0.029946183616461886,0.033088471889495846,0.03582714767492053,0.05515635251998904,0.062080060954966904
none,swin,PIK3CA,0.007468564510345453,0.014756460155200862,0.01652572870254517,0.017950950788830345,0.06749714732170102,0.033310831508677106
none,swin,SMAD4,0.0638026781082153,0.044255961760093436,0.009849459648132327,0.0165622626205284,0.04432132911682129,0.03604972116384696
none,swin,TP53,0.0963243198394775,0.027524463580948632,0.01705947637557984,0.0313369435045326,0.025701458454132072,0.027326707548890786
none,swin,lymph,0.06774582195281983,0.06767088198145156,0.13693678903579712,0.12263941779229884,0.050631337642669666,0.06644949961428323
none,swin,subtype,0.009517831802368159,0.01342658580376451,0.0269169521331787,0.01553149686297179,0.025230045318603518,0.023125035104758253
none,vit,BRAF,0.047098419189453136,0.06023079104442362,0.026486703872680675,0.03279267667184441,0.08267019104957582,0.07168666411848161
none,vit,CDH1,0.015182173728942873,0.013719616227090605,0.011412919044494626,0.013399773875920288,0.010898912429809565,0.01221073671622886
none,vit,KRAS,0.017530042171478275,0.032938815982343286,0.028641122817993147,0.03187670963304405,0.1283783736228942,0.05377770159022429
none,vit,MSI,0.012872429847717278,0.018204910030595687,0.022800453662872314,0.020088467196178444,0.061792191028594956,0.04946132709888795
none,vit,PIK3CA,0.00017143011093139659,0.0008398325966612763,0.03402854919433593,0.0151546013239138,0.06762853384017947,0.015059862388241252
none,vit,SMAD4,0.008268184661865234,0.010989589605477931,0.018135352134704595,0.019279160503270096,0.06544718265533445,0.05431481608732552
none,vit,TP53,0.02662176418304443,0.023809514954917513,0.009814815998077393,0.013346467355984307,0.041661053180694574,0.028984793970759454
none,vit,lymph,0.03352230405807494,0.03761858856811082,0.08800007915496827,0.09505991427356014,0.06328564500808719,0.06664319514048354
none,vit,subtype,0.027830481052398683,0.03406900002412492,0.016574549198150632,0.014402818900885806,0.026514255523681637,0.023898170727026626
none,vits,BRAF,0.040007989406585696,0.048478021442532174,0.04040691137313846,0.05033218302157141,0.09067289113998411,0.054216644780908624
none,vits,CDH1,0.038026259422302255,0.028237642213574256,0.015410612106323246,0.022595322421737753,0.030830381393432638,0.02725376710072397
none,vits,KRAS,0.0599849820137024,0.04202344680794177,0.0,0.0,0.08168170452117919,0.04817648944957008
none,vits,MSI,0.0380246820449829,0.035834502758802934,0.05638886117935181,0.039759879951295964,0.030051428318023685,0.04719273552584895
none,vits,PIK3CA,0.012610269546508788,0.024134700383430296,0.02729601955413819,0.023160363765258325,0.07695316171646123,0.06065957239958844
none,vits,SMAD4,0.05707781553268428,0.07399392482209324,0.050436463356018084,0.02945232002509262,0.004832389354705811,0.01055135111451785
none,vits,TP53,0.01345679807662963,0.027829217175996138,0.07672842788696287,0.0376440477512733,0.08413580703735354,0.06991370585803988
none,vits,lymph,0.05797815418243408,0.06372529885649783,0.09392231798171996,0.10045928864384929,0.07438477373123166,0.08700462295805945
none,vits,subtype,0.03351944351196289,0.01993972838493898,0.01702441835403443,0.011774801083316645,0.00040018224716186526,0.0012795442468990573
simple_rotate,bt,BRAF,0.19522872614860545,0.1029850541313503,0.015175533771514886,0.01728028392140033,0.011186159133911135,0.019186389731800705
simple_rotate,bt,CDH1,0.007173054695129392,0.013384661129994192,0.03572812604904174,0.016339725625433725,0.03035976219177246,0.03209958299920888
simple_rotate,bt,KRAS,0.09347522211074831,0.08678044758714418,0.0077957863807678164,0.011561676599210174,0.03429731082916259,0.030628186008662458
simple_rotate,bt,MSI,0.22315843343734743,0.12501943942116164,0.06544240951538084,0.05005122094808358,0.004074063301086426,0.012283272747903714
simple_rotate,bt,PIK3CA,0.053817137718200694,0.027480271728421216,0.020245727539062505,0.017280160659091427,0.0044457163810729975,0.006731846544484088
simple_rotate,bt,SMAD4,0.18271978616714485,0.046687007969823495,0.00017710447311401368,0.0005519920427456079,0.012953824996948242,0.0089219889426369
simple_rotate,bt,TP53,0.019742981433868413,0.03983884346648833,0.08772840881347659,0.04748330875521763,0.025046018600463866,0.03499000861067904
simple_rotate,bt,lymph,0.23987642550468455,0.18773245176468026,0.2289160075187683,0.08794243725673417,0.012905496597290034,0.03388315317468663
simple_rotate,bt,subtype,0.0591459674835205,0.023232334747179156,0.027416412353515624,0.0198963165370115,0.002263991355895996,0.006067128903561526
simple_rotate,ctranspath,BRAF,0.03832446575164797,0.020833881604887132,0.0005585098266601563,0.0027361281832953273,0.13307180643081665,0.07828878387962714
simple_rotate,ctranspath,CDH1,0.01096745109558106,0.019989326406376136,0.05859736776351929,0.024941530639527983,0.020676177501678474,0.021648399513047756
simple_rotate,ctranspath,KRAS,0.03233183693885803,0.04471072561554524,0.037174171924591076,0.030175491379706595,0.03529730510711672,0.0367343076164948
simple_rotate,ctranspath,MSI,0.022084364891052238,0.02436720719291806,0.014368305206298825,0.019509742466259045,0.0497078275680542,0.050320353102861336
simple_rotate,ctranspath,PIK3CA,0.011268577575683596,0.017848961460376876,0.020754287242889406,0.023595341719871547,0.08969714403152466,0.031665726662588246
simple_rotate,ctranspath,SMAD4,0.014269465446472169,0.014415580511618563,0.03362428569793701,0.025936283597700362,0.008070844650268562,0.011397402371852317
simple_rotate,ctranspath,TP53,0.01140291929244995,0.014693077648801317,0.07919196128845217,0.02221110309507948,0.02647027015686036,0.03804244573924724
simple_rotate,ctranspath,lymph,0.03271440792083742,0.0482013878414436,0.20957359600067144,0.11302911745851202,0.028625565052032474,0.04132805018066005
simple_rotate,ctranspath,subtype,0.02051438856124878,0.023119498102192413,0.008597739219665529,0.01077351235930778,0.038151093006134035,0.02050717973186089
simple_rotate,dino_p16,BRAF,0.01865693044662475,0.02584104154553359,0.011675521850585934,0.017771078112858673,0.06426863384246828,0.03324109589422664
simple_rotate,dino_p16,CDH1,0.004500286579132081,0.00807550591187467,0.02448884725570679,0.028881899918703106,0.05504281997680664,0.03585436955725788
simple_rotate,dino_p16,KRAS,0.01698197889328003,0.018724928499057367,0.02843092250823974,0.03160054872656748,0.021111090660095217,0.01605878272087768
simple_rotate,dino_p16,MSI,0.016286019325256362,0.016704884349104263,0.030843643188476568,0.022789336346942465,0.007181064128875723,0.013156334284120151
simple_rotate,dino_p16,PIK3CA,0.005811431407928464,0.01300309433434955,0.053668549060821524,0.02607509736188601,0.02538284301757813,0.02131506348543056
simple_rotate,dino_p16,SMAD4,0.02955344152450562,0.028490882379663948,0.02335485649108886,0.026027550180226698,0.05036305618286135,0.05555513654564157
simple_rotate,dino_p16,TP53,0.0040998792648315446,0.007420436795085334,0.042708215713500974,0.02155935637113417,0.01507071018218995,0.010557625180178921
simple_rotate,dino_p16,lymph,0.036576748847961436,0.05341557263469401,0.13646963930130004,0.09806780308606983,0.024671925067901626,0.03696217409681521
simple_rotate,dino_p16,subtype,0.02486922502517701,0.021462461375379382,0.04943952322006226,0.018961335092072158,0.004590771198272706,0.009299975733949426
simple_rotate,owkin,BRAF,0.05723937082290651,0.06975735851459819,0.047598402976989744,0.07085461551631768,0.05331649112701417,0.0478594849588883
simple_rotate,owkin,CDH1,0.011056549549102778,0.013013024495025827,0.010285539627075185,0.015527779415626749,0.038355202674865724,0.025439891731545594
simple_rotate,owkin,KRAS,0.03352104187011718,0.031202269077669202,0.06422675013542171,0.04498272628031315,0.007057056427001952,0.015589787897785128
simple_rotate,owkin,MSI,0.030061713695526123,0.023961748175250194,0.005318931579589844,0.009034873640832334,0.032890943527221696,0.03537410812188994
simple_rotate,owkin,PIK3CA,0.06248112154006961,0.034569448508599575,0.0005668563842773439,0.0019283374339439333,0.0469668550491333,0.0283973052031589
simple_rotate,owkin,SMAD4,0.09547122216224672,0.08583036200294424,0.007741940975189209,0.013895836512553276,0.05201772546768185,0.041658977971563205
simple_rotate,owkin,TP53,0.021756463050842285,0.030546431949359444,0.14625140905380252,0.05058070937640585,0.04692479848861694,0.047137392024148114
simple_rotate,owkin,lymph,0.04045299100875852,0.05122235912990018,0.15719574499130246,0.12203510802558853,0.02746045398712156,0.035395635688892466
simple_rotate,owkin,subtype,0.023057160377502446,0.023052181330430445,0.02556508541107178,0.023160314082527497,0.018227336406707765,0.027490762696439342
simple_rotate,resnet50,BRAF,0.04398937249183656,0.056457080082341224,0.05908246064186099,0.054130907912172246,0.02976064109802247,0.043682214552348164
simple_rotate,resnet50,CDH1,0.07367216777801518,0.03539891167263595,0.00068532657623291,0.0026245989748497215,0.07721300554275512,0.043418502147843145
simple_rotate,resnet50,KRAS,0.12525974512100221,0.057668301308118966,0.0009354352951049813,0.003859468140547642,0.07815012931823731,0.040607302336795756
simple_rotate,resnet50,MSI,0.041629628658294664,0.049234872730666845,0.03360492420196533,0.03477674051080103,0.05042591524124146,0.0471558302306068
simple_rotate,resnet50,PIK3CA,0.01812114667892456,0.021202523026668266,0.039435433864593514,0.027237309815066228,0.043663978099823,0.05656356889490508
