feature_extractor,model,target,auroc_diff
ctranspath,Transformer,SMAD4,0.067415655
ctranspath,Transformer,SMAD4,0.12043977
ctranspath,Transformer,SMAD4,0.09361166
ctranspath,Transformer,SMAD4,-0.012631655
ctranspath,Transformer,SMAD4,-0.2706117
ctranspath,Transformer,SMAD4,-0.22125304
ctranspath,Transformer,SMAD4,-0.09716594
ctranspath,Transformer,SMAD4,-0.25376686
ctranspath,Transformer,SMAD4,-0.22600001
ctranspath,Transformer,SMAD4,-0.15029758
ctranspath,Transformer,SMAD4,-0.18277776
ctranspath,Transformer,SMAD4,-0.31521738
ctranspath,Transformer,SMAD4,-0.1194444
ctranspath,Transformer,SMAD4,-0.18617022
ctranspath,Transformer,SMAD4,-0.13333336
ctranspath,Transformer,SMAD4,-0.3025266
ctranspath,Transformer,SMAD4,-0.21875
ctranspath,Transformer,SMAD4,-0.17772108
ctranspath,Transformer,SMAD4,-0.24662966
ctranspath,Transformer,SMAD4,-0.20763445
ctranspath,Transformer,SMAD4,-0.15327382
ctranspath,Transformer,SMAD4,-0.123333335
ctranspath,Transformer,SMAD4,-0.13498616
ctranspath,Transformer,SMAD4,-0.0532099
ctranspath,Transformer,SMAD4,-0.2747934
ctranspath,Transformer,SMAD4,-0.17656505
ctranspath,Transformer,SMAD4,-0.2043978
ctranspath,Transformer,SMAD4,-0.1334598
ctranspath,Transformer,SMAD4,-0.14035082
ctranspath,Transformer,PIK3CA,0.16409212
ctranspath,Transformer,PIK3CA,0.11423701
ctranspath,Transformer,PIK3CA,0.08293766
ctranspath,Transformer,PIK3CA,0.30094862
ctranspath,Transformer,PIK3CA,0.15884578
ctranspath,Transformer,PIK3CA,0.24978137
ctranspath,Transformer,PIK3CA,0.11531994
ctranspath,Transformer,PIK3CA,0.29128957
ctranspath,Transformer,PIK3CA,0.18599999
ctranspath,Transformer,PIK3CA,0.24400002
ctranspath,Transformer,PIK3CA,0.22700745
ctranspath,Transformer,PIK3CA,0.2084859
ctranspath,Transformer,PIK3CA,0.18276536
ctranspath,Transformer,PIK3CA,0.10399997
ctranspath,Transformer,PIK3CA,0.16862518
ctranspath,Transformer,PIK3CA,0.14844441
ctranspath,Transformer,PIK3CA,0.2398408
