magnification,target,train_dataset,test_dataset,model,feature_extractor,augmentations,seed,wandb_id,train_auroc,val_auroc,test_auroc,runtime
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,resnet50,none,3,ros9mgu7,0.7178571224212646,0.6063829660415649,0.614800751209259,3183.7836859226227
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,resnet50,none,4,zadvqjnt,0.5277165770530701,0.6430259943008423,0.4927260875701904,2571.891577720642
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,resnet50,simple_rotate,0,yy7c23kl,0.5604103803634644,0.5981087684631348,0.5800126791000366,632.3492090702057
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,resnet50,simple_rotate,1,2s3kqc1m,0.6402355432510376,0.5874704122543335,0.5945603847503662,659.715619802475
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,resnet50,simple_rotate,2,mbq2kawu,0.7118160724639893,0.6046099662780762,0.6274509429931641,842.7433931827545
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,resnet50,simple_rotate,3,6p38293a,0.4782674908638,0.5620567798614502,0.5597723126411438,538.5807952880859
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,resnet50,simple_rotate,4,5nc8011w,0.5152925252914429,0.6306146383285522,0.5173940658569336,405.24812483787537
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,retccl,Macenko_patchwise,0,uv13zqq8,0.5500760078430176,0.5791962146759033,0.6578115224838257,1120.6466722488403
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,retccl,Macenko_patchwise,1,ronodlul,0.5494301319122314,0.5827423334121704,0.6578115224838257,1116.4102523326874
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,retccl,Macenko_patchwise,2,bp3ithww,0.5770136117935181,0.6022459268569946,0.6483238935470581,1292.268317937851
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,retccl,Macenko_patchwise,3,i7zs7hw8,0.5669072866439819,0.5880614519119263,0.6552814841270447,1073.6693532466888
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,retccl,Macenko_patchwise,4,2sy28yl7,0.598480224609375,0.5951536297798157,0.6476913690567017,981.5788335800172
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,retccl,Macenko_slidewise,0,2umm7wd2,0.6587766408920288,0.5939716100692749,0.6559139490127563,1846.324363708496
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,retccl,Macenko_slidewise,1,ydydk5bz,0.5803191661834717,0.6004728078842163,0.6590765118598938,2550.1884882450104
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,retccl,Macenko_slidewise,2,bnvey372,0.5822188854217529,0.6069740056991577,0.6584440469741821,1961.9436156749723
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,retccl,Macenko_slidewise,3,2h953asa,0.5677812099456787,0.585106372833252,0.6641366481781006,2935.3433282375336
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,retccl,Macenko_slidewise,4,t1xba21m,0.6551671028137207,0.6081560254096985,0.6514863967895508,1849.018610715866
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,retccl,all,0,xi4xepbv,0.661170244216919,0.6063829660415649,0.6508538722991943,1388.455097436905
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,retccl,all,1,fpmduanc,0.5681231021881104,0.6105201244354248,0.648956298828125,1122.1098442077637
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,retccl,all,2,ne7siyr8,0.6504559516906738,0.6229314804077148,0.6565464735031128,602.7749991416931
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,retccl,all,3,btffet2x,0.5668692588806152,0.6022458076477051,0.6495888829231262,902.4296264648438
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,retccl,all,4,9gbnbf8u,0.6565729379653931,0.6158392429351807,0.6508538722991943,1446.552545785904
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,retccl,none,0,jby4b1u7,0.6438449621200562,0.5969266891479492,0.6476913690567017,1470.88405585289
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,retccl,none,1,yzkaanek,0.5856002569198608,0.6040189266204834,0.6527514457702637,2101.734359741211
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,retccl,none,2,r3rxsq7h,0.6661094427108765,0.6223404407501221,0.6590765714645386,1717.837718486786
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,retccl,none,3,2e1wgd7a,0.5814969539642334,0.5963356494903564,0.6495888829231262,1288.9428598880768
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,retccl,none,4,jv78s7e7,0.674354076385498,0.6164302825927734,0.6540164947509766,1367.9379787445068
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,retccl,simple_rotate,0,fbxuo99f,0.6431610584259033,0.6010638475418091,0.6457937955856323,543.1094193458557
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,retccl,simple_rotate,1,s0s540ef,0.5895516872406006,0.6010638475418091,0.6533839702606201,365.0375430583954
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,retccl,simple_rotate,2,7i40jq8b,0.5979863405227661,0.6252955198287964,0.6527514457702637,547.8962831497192
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,retccl,simple_rotate,3,lkrkv74u,0.5809270143508911,0.5986998081207275,0.6508538722991943,415.7856628894806
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,retccl,simple_rotate,4,mag0o9lr,0.6757599115371704,0.6164302825927734,0.6552814245223999,666.191556930542
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swav,Macenko_patchwise,0,1g9y94ix,0.6685789823532104,0.5904254913330078,0.6268184781074524,2186.378542900085
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swav,Macenko_patchwise,1,loo05evq,0.5746960639953613,0.5780141949653625,0.6141682267189026,1422.329316854477
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swav,Macenko_patchwise,2,90r3mptg,0.5777355432510376,0.6046099662780762,0.5654648542404175,1474.7890627384186
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swav,Macenko_patchwise,3,7puegtkc,0.6957826614379883,0.6146572232246399,0.5901328325271606,2020.914445400238
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swav,Macenko_patchwise,4,l3k27vgy,0.5658244490623474,0.5933805704116821,0.6002529859542847,1563.639286518097
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swav,Macenko_slidewise,0,hrsm5twx,0.6404255628585815,0.6317967176437378,0.6166982650756836,2993.997173786164
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swav,Macenko_slidewise,1,9sjl5hxj,0.5991261005401611,0.6128841638565063,0.5268816947937012,2879.4857318401337
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swav,Macenko_slidewise,2,b5vheatq,0.5639627575874329,0.6430259943008423,0.5879189968109131,2636.767879962921
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swav,Macenko_slidewise,3,10w5iiwp,0.5573328733444214,0.6205674409866333,0.5977228879928589,1104.0463581085205
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swav,Macenko_slidewise,4,emalxdrm,0.6553760766983032,0.6223404407501221,0.5417457222938538,1871.0008721351624
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swav,all,0,uomibnj2,0.6643997430801392,0.6105201244354248,0.622390866279602,1641.5587813854218
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swav,all,1,kcdiz7pp,0.6506838798522949,0.5957447290420532,0.6204933524131775,1691.7090919017792
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swav,all,2,nf2jvwtp,0.6124240159988403,0.664893627166748,0.6154332160949707,1402.7954874038696
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swav,all,3,c9pdzdmv,0.6624619960784912,0.6182032823562622,0.5423782467842102,1964.1170403957367
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swav,all,4,0t8voaqi,0.624904990196228,0.6182032823562622,0.5113852024078369,898.3928165435791
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swav,none,0,yu855ojx,0.677431583404541,0.6128841638565063,0.6192283630371094,1202.665284395218
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swav,none,1,z81dvs9u,0.6537424325942993,0.6418439745903015,0.6179633140563965,1374.9894511699677
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swav,none,2,0agppneu,0.6541033387184143,0.6436170339584351,0.5455408096313477,2330.684332370758
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swav,none,3,l9ogdf0e,0.6863791346549988,0.6282505989074707,0.597090482711792,1872.703509807587
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swav,none,4,wmpatmg9,0.6490122079849243,0.6241134405136108,0.5192915797233582,1489.5128712654114
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swav,simple_rotate,0,8zxbqbyq,0.6777735352516174,0.6122931241989136,0.622390866279602,686.6113560199738
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swav,simple_rotate,1,izz1gacy,0.6609612703323364,0.6418439745903015,0.612270712852478,586.542204618454
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swav,simple_rotate,2,8t5tp4ka,0.654502272605896,0.6465721130371094,0.549652099609375,600.2599406242371
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swav,simple_rotate,3,c5p03hbr,0.5236701965332031,0.6317967176437378,0.6299810409545898,558.0439400672913
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swav,simple_rotate,4,j8oet20s,0.6457066535949707,0.618794322013855,0.5319417715072632,498.7783200740814
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swin,Macenko_patchwise,0,wcof4bgb,0.7837766408920288,0.5815602540969849,0.6470588445663452,1486.492923259735
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swin,Macenko_patchwise,1,d2p1jnlo,0.5849924087524414,0.5750590562820435,0.643896222114563,968.384295463562
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swin,Macenko_patchwise,2,l9prrh21,0.6791414022445679,0.5620567798614502,0.6363061666488647,890.562816619873
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swin,Macenko_patchwise,3,zasgnbjo,0.6580167412757874,0.5910165905952454,0.6565464735031128,1189.8836286067965
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swin,Macenko_patchwise,4,44ncdz8i,0.5994870662689209,0.5744680762290955,0.6344085931777954,878.2678492069244
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swin,Macenko_slidewise,0,2z6zok6n,0.7693008780479431,0.6347517967224121,0.6293485164642334,973.2743437290192
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swin,Macenko_slidewise,1,q9mnokfd,0.6375000476837158,0.6258865594863892,0.5863377451896667,831.8063430786133
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swin,Macenko_slidewise,2,z5g3w6m9,0.7693198919296265,0.6447991132736206,0.6170145273208618,985.818365097046
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swin,Macenko_slidewise,3,df0yhfy1,0.6686739921569824,0.6412529945373535,0.6606577634811401,276.961305141449
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swin,Macenko_slidewise,4,zsuobhmo,0.7506268620491028,0.6241135001182556,0.6363061666488647,1185.3796739578247
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swin,all,0,nlwynucz,0.7674391865730286,0.6040189266204834,0.5566097497940063,964.019335269928
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swin,all,1,udn32x3y,0.5145136713981628,0.5774232149124146,0.6382036805152893,646.760470867157
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swin,all,2,80o4txc5,0.6182750463485718,0.4929078221321106,0.5825426578521729,816.8826313018799
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swin,all,3,h7ns3v55,0.6088526248931885,0.5573285818099976,0.5828589200973511,913.2746744155884
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swin,all,4,7y2v6hvp,0.6168978214263916,0.5596926808357239,0.5477545857429504,674.8973543643951
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swin,none,0,r2919y8k,0.6289893388748169,0.5880614519119263,0.6242884397506714,717.768214225769
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swin,none,1,jihvzmhn,0.5787993669509888,0.585106372833252,0.6008855104446411,669.8030064105988
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swin,none,2,p29x810e,0.5717325210571289,0.5986998081207275,0.6179633140563965,831.5958955287933
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swin,none,3,5dvx3nfb,0.6582066416740417,0.6158392429351807,0.6132194995880127,588.8433682918549
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swin,none,4,26ds9ggk,0.5688070058822632,0.6122931241989136,0.5800126791000366,639.0127739906311
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swin,simple_rotate,0,3v1sgxxz,0.7922302484512329,0.6199763417243958,0.5313092470169067,458.1011407375336
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swin,simple_rotate,1,f9dqdr8n,0.5805091857910156,0.5880614519119263,0.5958254337310791,287.6205224990845
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swin,simple_rotate,2,1hbvywru,0.5829597115516663,0.6052009463310242,0.5629348754882812,343.2871098518372
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swin,simple_rotate,3,juu8dtes,0.6326937675476074,0.5862884521484375,0.5768500566482544,372.46351385116577
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,swin,simple_rotate,4,5ti7yx7x,0.5698518753051758,0.6122931241989136,0.5895003080368042,330.0002338886261
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vit,Macenko_patchwise,0,ma7139lh,0.743009090423584,0.5641252994537354,0.6622390747070312,1140.5436582565308
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vit,Macenko_patchwise,1,i4j2dtln,0.4927051663398742,0.6111111044883728,0.6824795007705688,598.0200896263123
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vit,Macenko_patchwise,2,ukgtgj56,0.70210862159729,0.5744680166244507,0.686274528503418,1169.174910068512
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vit,Macenko_patchwise,3,6bm2ajl3,0.6196048259735107,0.5803782343864441,0.6597090363502502,943.903282403946
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vit,Macenko_patchwise,4,9ie5ifc4,0.6176101565361023,0.6282505989074707,0.6198608875274658,987.0205233097076
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vit,Macenko_slidewise,0,wi03xw1t,0.6432560682296753,0.6193853616714478,0.7090449333190918,212.72634768486023
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vit,Macenko_slidewise,1,y68iw3yu,0.6021276712417603,0.6495271921157837,0.6831119060516357,226.80209922790527
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vit,Macenko_slidewise,2,e6pbd7i9,0.7249050140380859,0.6320922374725342,0.7074636220932007,1482.0237131118774
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vit,Macenko_slidewise,3,ru9ruwya,0.5843085050582886,0.6418439149856567,0.7099937200546265,548.0072658061981
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vit,Macenko_slidewise,4,ksqkgjv9,0.6246581077575684,0.6855791807174683,0.6925996541976929,633.1323337554932
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vit,all,0,wui65u9o,0.5987272262573242,0.6158392429351807,0.6925996541976929,521.3038403987885
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vit,all,1,2fehv9q6,0.5746580362319946,0.6075650453567505,0.669829249382019,715.5195903778076
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vit,all,2,7eqm7229,0.592420220375061,0.640070915222168,0.693864643573761,792.0936696529388
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vit,all,3,yjznpbi7,0.6280205249786377,0.6563239097595215,0.69133460521698,861.0613825321198
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vit,all,4,toxnju77,0.6196428537368774,0.6725767850875854,0.6907020807266235,844.5413243770599
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vit,none,0,kym6cw6j,0.5856762528419495,0.5845153331756592,0.688804566860199,622.1063191890717
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vit,none,1,1bdaqfiw,0.6452127695083618,0.6335697174072266,0.6691967248916626,780.6700644493103
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vit,none,2,vbqgsb36,0.608548641204834,0.6424349546432495,0.7077798843383789,672.6072087287903
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vit,none,3,tc5yjttu,0.643750011920929,0.640070915222168,0.7071473598480225,834.6474409103394
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vit,none,4,zq5qk1cg,0.6226253509521484,0.6542553901672363,0.7008222341537476,732.5992677211761
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vit,simple_rotate,0,ygrocpp7,0.5829406976699829,0.567375898361206,0.6888045072555542,256.9328649044037
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vit,simple_rotate,1,kqctke9o,0.6141717433929443,0.6205673217773438,0.6793168783187866,248.81190609931943
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vit,simple_rotate,2,uivtxa6f,0.5707826614379883,0.6323877573013306,0.7027198076248169,265.889922618866
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vit,simple_rotate,3,rkudkxtw,0.6064209938049316,0.6403664350509644,0.6799494028091431,346.86924052238464
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vit,simple_rotate,4,6cjgv497,0.6092705130577087,0.6459810733795166,0.7001897096633911,294.40465664863586
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vits,Macenko_patchwise,0,k071j6xr,0.6264627575874329,0.5904255509376526,0.6268184185028076,1418.5493144989014
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vits,Macenko_patchwise,1,zz7negi1,0.6109232902526855,0.5821512937545776,0.643896222114563,1146.6813473701477
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vits,Macenko_patchwise,2,si0643h6,0.6905965209007263,0.5395981073379517,0.5411131978034973,1599.3851716518402
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vits,Macenko_patchwise,3,devpd9d6,0.5916413068771362,0.5401891469955444,0.6464263200759888,1007.6302943229676
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vits,Macenko_patchwise,4,e9llgunc,0.6234992742538452,0.5744680762290955,0.5983554720878601,1166.9615077972412
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vits,Macenko_slidewise,0,qqw1ljp5,0.6066109538078308,0.5880614519119263,0.7001897692680359,1380.602873325348
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vits,Macenko_slidewise,1,ago843c9,0.6203647255897522,0.6069740056991577,0.6729917526245117,1190.7179055213928
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vits,Macenko_slidewise,2,zj10xr51,0.6089285612106323,0.5845153331756592,0.7058823108673096,1039.6447036266327
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vits,Macenko_slidewise,3,tq1atytm,0.615121603012085,0.5230496525764465,0.6533839702606201,930.3615245819092
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vits,Macenko_slidewise,4,xj66ya6k,0.6186929941177368,0.5591016411781311,0.6325110793113708,1072.7541272640228
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vits,all,0,nzsp2x65,0.6112082004547119,0.609929084777832,0.6375711560249329,465.15815687179565
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vits,all,1,1jwo1tso,0.6200038194656372,0.6430259943008423,0.6704617738723755,231.2956230640411
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vits,all,2,h1x5y49z,0.6792173385620117,0.6483451724052429,0.6154332160949707,614.9949691295624
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vits,all,3,19oct052,0.582807719707489,0.6134752035140991,0.6527514457702637,421.41604685783386
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vits,all,4,qz9jblmr,0.6038753986358643,0.6241134405136108,0.6622390747070312,645.6816987991333
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vits,none,0,clfilqvx,0.6493731141090393,0.6241135001182556,0.6144844889640808,1556.2710132598877
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vits,none,1,0c7zk2vy,0.640938401222229,0.6489361524581909,0.6527514457702637,1089.3884732723236
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vits,none,2,7wrg0js1,0.5988791584968567,0.6282505989074707,0.6046805381774902,1103.923487663269
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vits,none,3,0h0z40wg,0.582902729511261,0.6205673813819885,0.6565464735031128,917.1115016937256
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vits,none,4,gotwi1ey,0.6115691661834717,0.6323876976966858,0.6546489000320435,1017.483053445816
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vits,simple_rotate,0,6z2pl3yc,0.6508168578147888,0.6220449209213257,0.6236559152603149,545.1676106452942
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vits,simple_rotate,1,ukkq4m7f,0.5663183927536011,0.6483451128005981,0.5964579582214355,691.2856976985931
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vits,simple_rotate,2,snnaomvw,0.5914323329925537,0.6377068758010864,0.6192283630371094,695.5001094341278
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vits,simple_rotate,3,xbum0j5p,0.5890957117080688,0.6111111044883728,0.6508538722991943,647.152509689331
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,MeanAveragePooling,vits,simple_rotate,4,qfiho0u0,0.5722264051437378,0.6164302825927734,0.6609740257263184,733.0451793670654
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,Transformer,bt,Macenko_patchwise,0,ag67too2,0.7065539360046387,0.6427304744720459,0.5784313678741455,4527.435146808624
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,Transformer,bt,Macenko_patchwise,1,t9exqklh,0.650227963924408,0.6631205677986145,0.6654015779495239,3883.2561864852905
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,Transformer,bt,Macenko_patchwise,2,335kh1ea,0.5090235471725464,0.6672576665878296,0.7122074365615845,1872.890589237213
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,Transformer,bt,Macenko_patchwise,3,ivyzkda1,0.6986511945724487,0.6566194295883179,0.5477545857429504,2074.664063692093
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,Transformer,bt,Macenko_patchwise,4,kqy924rm,0.618427038192749,0.6447990536689758,0.6691967248916626,2918.0129663944244
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,Transformer,bt,Macenko_slidewise,0,5lzai56z,0.5598024129867554,0.6790779829025269,0.6451612710952759,1675.592176914215
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,Transformer,bt,Macenko_slidewise,1,w7xldyuo,0.600227952003479,0.6294326782226562,0.6628715991973877,1478.504380941391
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,Transformer,bt,Macenko_slidewise,2,rskak6ha,0.6965805292129517,0.6897163391113281,0.6660341024398804,3856.2798902988434
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,Transformer,bt,Macenko_slidewise,3,fskqzgdw,0.5976443290710449,0.6489361524581909,0.6521189212799072,1095.3102416992188
low,SMAD4,tcga_crc_SMAD4,cptac_crc_SMAD4,Transformer,bt,Macenko_slidewise,4,fmsc6hry,0.6859042644500732,0.6453900337219238,0.6616065502166748,1735.2128295898438
